year,season_type,week,home_team,away_team,home_rank,away_rank,home_score,away_score,winner,loser,winner_rank,loser_rank,rank_delta,higher_rank_won,neutral_site
2019,regular,7,Texas A&M,Alabama,24,1,28,47,Alabama,Texas A&M,1,24,23,True,False
2019,regular,7,Iowa,Penn State,17,10,12,17,Penn State,Iowa,10,17,7,True,False
2019,regular,7,LSU,Florida,5,7,42,28,LSU,Florida,5,7,2,True,False
2019,regular,8,Washington,Oregon,25,12,31,35,Oregon,Washington,12,25,13,True,False
2019,regular,8,Utah,Arizona State,13,17,21,3,Utah,Arizona State,13,17,4,True,False
2019,regular,8,Penn State,Michigan,7,16,28,21,Penn State,Michigan,7,16,9,True,False
2019,regular,9,Ohio State,Wisconsin,3,13,38,7,Ohio State,Wisconsin,3,13,10,True,False
2019,regular,9,LSU,Auburn,2,9,23,20,LSU,Auburn,2,9,7,True,False
2019,regular,9,Michigan,Notre Dame,19,8,45,14,Michigan,Notre Dame,19,8,11,False,False
2019,regular,10,Florida,Georgia,6,8,17,24,Georgia,Florida,8,6,2,False,True
2019,regular,10,Memphis,SMU,24,15,54,48,Memphis,SMU,24,15,9,False,False
2019,regular,11,Minnesota,Penn State,13,5,31,26,Minnesota,Penn State,13,5,8,False,False
2019,regular,11,Alabama,LSU,2,1,41,46,LSU,Alabama,1,2,1,True,False
2019,regular,11,Wisconsin,Iowa,16,18,24,22,Wisconsin,Iowa,16,18,2,True,False
2019,regular,12,Penn State,Indiana,9,24,34,27,Penn State,Indiana,9,24,15,True,False
2019,regular,12,Notre Dame,Navy,16,21,52,20,Notre Dame,Navy,16,21,5,True,False
2019,regular,12,Auburn,Georgia,13,5,14,21,Georgia,Auburn,5,13,8,True,False
2019,regular,12,Iowa,Minnesota,23,7,23,19,Iowa,Minnesota,23,7,16,False,False
2019,regular,12,Baylor,Oklahoma,12,10,31,34,Oklahoma,Baylor,10,12,2,True,False
2019,regular,13,Ohio State,Penn State,2,9,28,17,Ohio State,Penn State,2,9,7,True,False
2019,regular,13,Georgia,Texas A&M,4,24,19,13,Georgia,Texas A&M,4,24,20,True,False
2019,regular,14,Memphis,Cincinnati,17,18,34,24,Memphis,Cincinnati,17,18,1,True,False
2019,regular,14,Michigan,Ohio State,10,2,27,56,Ohio State,Michigan,2,10,8,True,False
2019,regular,14,Minnesota,Wisconsin,9,13,17,38,Wisconsin,Minnesota,13,9,4,False,False
2019,regular,14,Auburn,Alabama,16,5,48,45,Auburn,Alabama,16,5,11,False,False
2019,regular,14,Oklahoma State,Oklahoma,21,7,16,34,Oklahoma,Oklahoma State,7,21,14,True,False
2019,regular,15,Oregon,Utah,13,5,37,15,Oregon,Utah,13,5,8,False,True
2019,regular,15,Oklahoma,Baylor,6,8,30,23,Oklahoma,Baylor,6,8,2,True,True
2019,regular,15,Memphis,Cincinnati,16,21,29,24,Memphis,Cincinnati,16,21,5,True,False
2019,regular,15,LSU,Georgia,1,4,37,10,LSU,Georgia,1,4,3,True,True
2019,regular,15,Clemson,Virginia,3,22,62,17,Clemson,Virginia,3,22,19,True,True
2019,regular,15,Wisconsin,Ohio State,10,2,21,34,Ohio State,Wisconsin,2,10,8,True,True
2019,postseason,1,Penn State,Memphis,9,17,53,39,Penn State,Memphis,9,17,8,True,True
2019,postseason,1,LSU,Oklahoma,1,7,63,28,LSU,Oklahoma,1,7,6,True,True
2019,postseason,1,Ohio State,Clemson,3,2,23,29,Clemson,Ohio State,2,3,1,True,True
2019,postseason,1,Texas,Utah,25,16,38,10,Texas,Utah,25,16,9,False,True
2019,postseason,1,Auburn,Minnesota,14,10,24,31,Minnesota,Auburn,10,14,4,True,True
2019,postseason,1,Alabama,Michigan,8,18,35,16,Alabama,Michigan,8,18,10,True,True
2019,postseason,1,Wisconsin,Oregon,11,5,27,28,Oregon,Wisconsin,5,11,6,True,True
2019,postseason,1,Baylor,Georgia,13,4,14,26,Georgia,Baylor,4,13,9,True,True
2019,postseason,1,LSU,Clemson,1,2,42,25,LSU,Clemson,1,2,1,True,True
2020,regular,3,Louisville,Miami,18,17,34,47,Miami,Louisville,17,18,1,True,False
2020,regular,4,Pittsburgh,Louisville,21,24,23,20,Pittsburgh,Louisville,21,24,3,True,False
2020,regular,4,Auburn,Kentucky,8,23,29,13,Auburn,Kentucky,8,23,15,True,False
2020,regular,4,Cincinnati,Army,14,22,24,10,Cincinnati,Army,14,22,8,True,False
2020,regular,5,Alabama,Texas A&M,2,13,52,24,Alabama,Texas A&M,2,13,11,True,False
2020,regular,5,Georgia,Auburn,4,7,27,6,Georgia,Auburn,4,7,3,True,False
2020,regular,6,Texas A&M,Florida,21,4,41,38,Texas A&M,Florida,21,4,17,False,False
2020,regular,6,North Carolina,Virginia Tech,8,19,56,45,North Carolina,Virginia Tech,8,19,11,True,False
2020,regular,6,Georgia,Tennessee,3,14,44,21,Georgia,Tennessee,3,14,11,True,False
2020,regular,6,Clemson,Miami,1,7,42,17,Clemson,Miami,1,7,6,True,False
2020,regular,7,Alabama,Georgia,2,3,41,24,Alabama,Georgia,2,3,1,True,False
2020,regular,8,North Carolina,NC State,14,23,48,21,North Carolina,NC State,14,23,9,True,False
2020,regular,8,Oklahoma State,Iowa State,6,17,24,21,Oklahoma State,Iowa State,6,17,11,True,False
2020,regular,8,Minnesota,Michigan,21,18,24,49,Michigan,Minnesota,18,21,3,True,False
2020,regular,8,SMU,Cincinnati,16,9,13,42,Cincinnati,SMU,9,16,7,True,False
2020,regular,9,Penn State,Ohio State,18,3,25,38,Ohio State,Penn State,3,18,15,True,False
2020,regular,10,Boise State,BYU,21,9,17,51,BYU,Boise State,9,21,12,True,False
2020,regular,10,Indiana,Michigan,13,23,38,21,Indiana,Michigan,13,23,10,True,False
2020,regular,10,Georgia,Florida,5,8,28,44,Florida,Georgia,8,5,3,False,True
2020,regular,10,Notre Dame,Clemson,4,1,47,40,Notre Dame,Clemson,4,1,3,False,False
2020,regular,12,Ohio State,Indiana,3,9,42,35,Ohio State,Indiana,3,9,6,True,False
2020,regular,12,Northwestern,Wisconsin,19,10,17,7,Northwestern,Wisconsin,19,10,9,False,False
2020,regular,12,Oklahoma,Oklahoma State,18,14,41,13,Oklahoma,Oklahoma State,18,14,4,False,False
2020,regular,13,Texas,Iowa State,20,15,20,23,Iowa State,Texas,15,20,5,True,False
2020,regular,13,North Carolina,Notre Dame,25,2,17,31,Notre Dame,North Carolina,2,25,23,True,False
2020,regular,13,Alabama,Auburn,1,22,42,13,Alabama,Auburn,1,22,21,True,False
2020,regular,14,Wisconsin,Indiana,18,10,6,14,Indiana,Wisconsin,10,18,8,True,False
2020,regular,14,Coastal Carolina,BYU,14,8,22,17,Coastal Carolina,BYU,14,8,6,False,False
2020,regular,15,Iowa,Wisconsin,19,25,28,7,Iowa,Wisconsin,19,25,6,True,False
2020,regular,15,Miami,North Carolina,9,20,26,62,North Carolina,Miami,20,9,11,False,False
2020,regular,16,Ohio State,Northwestern,3,15,22,10,Ohio State,Northwestern,3,15,12,True,True
2020,regular,16,Iowa State,Oklahoma,8,12,21,27,Oklahoma,Iowa State,12,8,4,False,True
2020,regular,16,Notre Dame,Clemson,2,4,10,34,Clemson,Notre Dame,4,2,2,False,True
2020,regular,16,Florida,Alabama,11,1,46,52,Alabama,Florida,1,11,10,True,True
2020,regular,16,Cincinnati,Tulsa,6,20,27,24,Cincinnati,Tulsa,6,20,14,True,False
2020,postseason,1,Coastal Carolina,Liberty,14,17,34,37,Liberty,Coastal Carolina,17,14,3,False,True
2020,postseason,1,Miami,Oklahoma State,22,20,34,37,Oklahoma State,Miami,20,22,2,True,True
2020,postseason,1,Oklahoma,Florida,6,13,55,20,Oklahoma,Florida,6,13,7,True,True
2020,postseason,1,San José State,Ball State,24,23,13,34,Ball State,San José State,23,24,1,True,True
2020,postseason,1,Georgia,Cincinnati,7,8,24,21,Georgia,Cincinnati,7,8,1,True,True
2020,postseason,1,Alabama,Notre Dame,1,5,31,14,Alabama,Notre Dame,1,5,4,True,True
2020,postseason,1,Clemson,Ohio State,3,2,28,49,Ohio State,Clemson,2,3,1,True,True
2020,postseason,1,North Carolina,Texas A&M,18,4,27,41,Texas A&M,North Carolina,4,18,14,True,True
2020,postseason,1,Alabama,Ohio State,1,2,52,24,Alabama,Ohio State,1,2,1,True,True
2021,regular,1,Wisconsin,Penn State,12,19,10,16,Penn State,Wisconsin,19,12,7,False,False
2021,regular,1,Miami,Alabama,14,1,13,44,Alabama,Miami,1,14,13,True,True
2021,regular,1,Iowa,Indiana,18,17,34,6,Iowa,Indiana,18,17,1,False,False
2021,regular,1,Texas,Louisiana,21,23,38,18,Texas,Louisiana,21,23,2,True,False
2021,regular,1,Clemson,Georgia,3,5,3,10,Georgia,Clemson,5,3,2,False,True
2021,regular,2,Ohio State,Oregon,3,12,28,35,Oregon,Ohio State,12,3,9,False,False
2021,regular,2,Iowa State,Iowa,9,10,17,27,Iowa,Iowa State,10,9,1,False,False
2021,regular,3,Florida,Alabama,11,1,29,31,Alabama,Florida,1,11,10,True,False
2021,regular,3,Penn State,Auburn,10,22,28,20,Penn State,Auburn,10,22,12,True,False
2021,regular,3,BYU,Arizona State,23,19,27,17,BYU,Arizona State,23,19,4,False,False
2021,regular,4,Wisconsin,Notre Dame,18,12,13,41,Notre Dame,Wisconsin,12,18,6,True,True
2021,regular,4,Arkansas,Texas A&M,16,7,20,10,Arkansas,Texas A&M,16,7,9,False,True
2021,regular,5,Georgia,Arkansas,2,8,37,0,Georgia,Arkansas,2,8,6,True,False
2021,regular,5,Notre Dame,Cincinnati,9,7,13,24,Cincinnati,Notre Dame,7,9,2,True,False
2021,regular,5,Alabama,Ole Miss,1,12,42,21,Alabama,Ole Miss,1,12,11,True,False
2021,regular,5,Oklahoma State,Baylor,19,21,24,14,Oklahoma State,Baylor,19,21,2,True,False
2021,regular,6,Texas,Oklahoma,21,6,48,55,Oklahoma,Texas,6,21,15,True,True
2021,regular,6,Ole Miss,Arkansas,17,13,52,51,Ole Miss,Arkansas,17,13,4,False,False
2021,regular,6,Auburn,Georgia,18,2,10,34,Georgia,Auburn,2,18,16,True,False
2021,regular,6,Iowa,Penn State,3,4,23,20,Iowa,Penn State,3,4,1,True,False
2021,regular,7,Texas,Oklahoma State,25,12,24,32,Oklahoma State,Texas,12,25,13,True,False
2021,regular,7,Georgia,Kentucky,1,11,30,13,Georgia,Kentucky,1,11,10,True,False
2021,regular,9,Michigan State,Michigan,8,6,37,33,Michigan State,Michigan,8,6,2,False,False
2021,regular,9,Auburn,Ole Miss,18,10,31,20,Auburn,Ole Miss,18,10,8,False,False
2021,regular,9,Ohio State,Penn State,5,20,33,24,Ohio State,Penn State,5,20,15,True,False
2021,regular,10,Texas A&M,Auburn,13,12,20,3,Texas A&M,Auburn,13,12,1,False,False
2021,regular,11,Baylor,Oklahoma,18,4,27,14,Baylor,Oklahoma,18,4,14,False,False
2021,regular,11,Penn State,Michigan,23,9,17,21,Michigan,Penn State,9,23,14,True,False
2021,regular,11,Ole Miss,Texas A&M,12,11,29,19,Ole Miss,Texas A&M,12,11,1,False,False
2021,regular,11,Wake Forest,NC State,13,21,45,42,Wake Forest,NC State,13,21,8,True,False
2021,regular,12,Ohio State,Michigan State,5,7,56,7,Ohio State,Michigan State,5,7,2,True,False
2021,regular,12,Alabama,Arkansas,2,21,42,35,Alabama,Arkansas,2,21,19,True,False
2021,regular,12,Utah,Oregon,24,4,38,7,Utah,Oregon,24,4,20,False,False
2021,regular,13,Michigan,Ohio State,6,2,42,27,Michigan,Ohio State,6,2,4,False,False
2021,regular,13,Oklahoma State,Oklahoma,7,10,37,33,Oklahoma State,Oklahoma,7,10,3,True,False
2021,regular,14,Utah,Oregon,14,10,38,10,Utah,Oregon,14,10,4,False,True
2021,regular,14,Oklahoma State,Baylor,5,9,16,21,Baylor,Oklahoma State,9,5,4,False,True
2021,regular,14,Alabama,Georgia,4,1,41,24,Alabama,Georgia,4,1,3,False,True
2021,regular,14,Cincinnati,Houston,3,16,35,20,Cincinnati,Houston,3,16,13,True,False
2021,regular,14,Wake Forest,Pittsburgh,18,17,21,45,Pittsburgh,Wake Forest,17,18,1,True,True
2021,regular,14,Iowa,Michigan,15,2,3,42,Michigan,Iowa,2,15,13,True,True
2021,postseason,1,Oklahoma,Oregon,10,22,47,32,Oklahoma,Oregon,10,22,12,True,True
2021,postseason,1,Michigan State,Pittsburgh,9,13,31,21,Michigan State,Pittsburgh,9,13,4,True,True
2021,postseason,1,Alabama,Cincinnati,2,4,27,6,Alabama,Cincinnati,2,4,2,True,True
2021,postseason,1,Michigan,Georgia,3,1,11,34,Georgia,Michigan,1,3,2,True,True
2021,postseason,1,Kentucky,Iowa,18,23,20,17,Kentucky,Iowa,18,23,5,True,True
2021,postseason,1,Notre Dame,Oklahoma State,8,7,35,37,Oklahoma State,Notre Dame,7,8,1,True,True
2021,postseason,1,Ohio State,Utah,6,12,48,45,Ohio State,Utah,6,12,6,True,True
2021,postseason,1,Ole Miss,Baylor,11,5,7,21,Baylor,Ole Miss,5,11,6,True,True
2021,postseason,1,Alabama,Georgia,2,1,18,33,Georgia,Alabama,1,2,1,True,True
2022,regular,1,Georgia,Oregon,3,11,49,3,Georgia,Oregon,3,11,8,True,True
2022,regular,1,Arkansas,Cincinnati,19,23,31,24,Arkansas,Cincinnati,19,23,4,True,False
2022,regular,1,Ohio State,Notre Dame,2,5,21,10,Ohio State,Notre Dame,2,5,3,True,False
2022,regular,2,Pittsburgh,Tennessee,17,24,27,34,Tennessee,Pittsburgh,24,17,7,False,False
2022,regular,2,Florida,Kentucky,12,20,16,26,Kentucky,Florida,20,12,8,False,False
2022,regular,2,BYU,Baylor,21,9,26,20,BYU,Baylor,21,9,12,False,False
2022,regular,3,Oregon,BYU,25,12,41,20,Oregon,BYU,25,12,13,False,False
2022,regular,3,Texas A&M,Miami,24,13,17,9,Texas A&M,Miami,24,13,11,False,False
2022,regular,4,Wake Forest,Clemson,21,5,45,51,Clemson,Wake Forest,5,21,16,True,False
2022,regular,4,Tennessee,Florida,11,20,38,33,Tennessee,Florida,11,20,9,True,False
2022,regular,4,Texas A&M,Arkansas,23,10,23,21,Texas A&M,Arkansas,23,10,13,False,True
2022,regular,5,Ole Miss,Kentucky,14,7,22,19,Ole Miss,Kentucky,14,7,7,False,False
2022,regular,5,Florida State,Wake Forest,23,22,21,31,Wake Forest,Florida State,22,23,1,True,False
2022,regular,5,Arkansas,Alabama,20,2,26,49,Alabama,Arkansas,2,20,18,True,False
2022,regular,5,Baylor,Oklahoma State,16,9,25,36,Oklahoma State,Baylor,9,16,7,True,False
2022,regular,5,Clemson,NC State,5,10,30,20,Clemson,NC State,5,10,5,True,False
2022,regular,6,Kansas,TCU,19,17,31,38,TCU,Kansas,17,19,2,True,False
2022,regular,6,LSU,Tennessee,25,8,13,40,Tennessee,LSU,8,25,17,True,False
2022,regular,6,UCLA,Utah,18,11,42,32,UCLA,Utah,18,11,7,False,False
2022,regular,7,Michigan,Penn State,5,10,41,17,Michigan,Penn State,5,10,5,True,False
2022,regular,7,TCU,Oklahoma State,13,8,43,40,TCU,Oklahoma State,13,8,5,False,False
2022,regular,7,Syracuse,NC State,18,15,24,9,Syracuse,NC State,18,15,3,False,False
2022,regular,7,Tennessee,Alabama,6,3,52,49,Tennessee,Alabama,6,3,3,False,False
2022,regular,7,Kentucky,Mississippi State,22,16,27,17,Kentucky,Mississippi State,22,16,6,False,False
2022,regular,7,Utah,USC,20,7,43,42,Utah,USC,20,7,13,False,False
2022,regular,8,Clemson,Syracuse,5,14,27,21,Clemson,Syracuse,5,14,9,True,False
2022,regular,8,Oregon,UCLA,10,9,45,30,Oregon,UCLA,10,9,1,False,False
2022,regular,8,Oklahoma State,Texas,11,20,41,34,Oklahoma State,Texas,11,20,9,True,False
2022,regular,8,Alabama,Mississippi State,6,24,30,6,Alabama,Mississippi State,6,24,18,True,False
2022,regular,8,TCU,Kansas State,8,17,38,28,TCU,Kansas State,8,17,9,True,False
2022,regular,9,Penn State,Ohio State,13,2,31,44,Ohio State,Penn State,2,13,11,True,False
2022,regular,9,Kansas State,Oklahoma State,22,9,48,0,Kansas State,Oklahoma State,22,9,13,False,False
2022,regular,9,Tennessee,Kentucky,3,19,44,6,Tennessee,Kentucky,3,19,16,True,False
2022,regular,10,Georgia,Tennessee,1,2,27,13,Georgia,Tennessee,1,2,1,True,False
2022,regular,10,LSU,Alabama,15,6,32,31,LSU,Alabama,15,6,9,False,False
2022,regular,10,NC State,Wake Forest,21,20,30,21,NC State,Wake Forest,21,20,1,False,False
2022,regular,11,Tulane,UCF,16,22,31,38,UCF,Tulane,22,16,6,False,False
2022,regular,11,Ole Miss,Alabama,11,10,24,30,Alabama,Ole Miss,10,11,1,True,False
2022,regular,11,Oregon,Washington,6,24,34,37,Washington,Oregon,24,6,18,False,False
2022,regular,11,Texas,TCU,18,4,10,17,TCU,Texas,4,18,14,True,False
2022,regular,12,UCLA,USC,16,7,45,48,USC,UCLA,7,16,9,True,False
2022,regular,12,Oregon,Utah,12,10,20,17,Oregon,Utah,12,10,2,False,False
2022,regular,13,Cincinnati,Tulane,21,19,24,27,Tulane,Cincinnati,19,21,2,True,False
2022,regular,13,Ohio State,Michigan,2,3,23,45,Michigan,Ohio State,3,2,1,False,False
2022,regular,13,Oregon State,Oregon,22,10,38,34,Oregon State,Oregon,22,10,12,False,False
2022,regular,13,USC,Notre Dame,5,13,38,27,USC,Notre Dame,5,13,8,True,False
2022,regular,14,USC,Utah,4,12,24,47,Utah,USC,12,4,8,False,True
2022,regular,14,TCU,Kansas State,3,13,28,31,Kansas State,TCU,13,3,10,False,True
2022,regular,14,Georgia,LSU,1,11,50,30,Georgia,LSU,1,11,10,True,True
2022,regular,14,Tulane,UCF,18,22,45,28,Tulane,UCF,18,22,4,True,False
2022,regular,14,North Carolina,Clemson,24,10,10,39,Clemson,North Carolina,10,24,14,True,True
2022,postseason,1,Washington,Texas,8,25,27,20,Washington,Texas,8,25,17,True,True
2022,postseason,1,UCLA,Pittsburgh,21,22,35,37,Pittsburgh,UCLA,22,21,1,False,True
2022,postseason,1,South Carolina,Notre Dame,23,18,38,45,Notre Dame,South Carolina,18,23,5,True,True
2022,postseason,1,Clemson,Tennessee,13,6,14,31,Tennessee,Clemson,6,13,7,True,True
2022,postseason,1,Kansas State,Alabama,14,5,20,45,Alabama,Kansas State,5,14,9,True,True
2022,postseason,1,Michigan,TCU,3,2,45,51,TCU,Michigan,2,3,1,True,True
2022,postseason,1,Georgia,Ohio State,1,4,42,41,Georgia,Ohio State,1,4,3,True,True
2022,postseason,1,USC,Tulane,12,9,45,46,Tulane,USC,9,12,3,True,True
2022,postseason,1,Utah,Penn State,10,7,21,35,Penn State,Utah,7,10,3,True,True
2022,postseason,1,Georgia,TCU,1,2,65,7,Georgia,TCU,1,2,1,True,True
2023,regular,1,Florida State,LSU,8,5,45,24,Florida State,LSU,8,5,3,False,True
2023,regular,2,Tulane,Ole Miss,24,20,20,37,Ole Miss,Tulane,20,24,4,True,False
2023,regular,2,Alabama,Texas,3,11,24,34,Texas,Alabama,11,3,8,False,False
2023,regular,4,Oregon,Colorado,10,19,42,6,Oregon,Colorado,10,19,9,True,False
2023,regular,4,Utah,UCLA,11,22,14,7,Utah,UCLA,11,22,11,True,False
2023,regular,4,Alabama,Ole Miss,13,15,24,10,Alabama,Ole Miss,13,15,2,True,False
2023,regular,4,Washington State,Oregon State,21,14,38,35,Washington State,Oregon State,21,14,7,False,False
2023,regular,4,Penn State,Iowa,7,24,31,0,Penn State,Iowa,7,24,17,True,False
2023,regular,4,Notre Dame,Ohio State,9,6,14,17,Ohio State,Notre Dame,6,9,3,True,False
2023,regular,5,Oregon State,Utah,19,10,21,7,Oregon State,Utah,19,10,9,False,False
2023,regular,5,Texas,Kansas,3,24,40,14,Texas,Kansas,3,24,21,True,False
2023,regular,5,Ole Miss,LSU,20,13,55,49,Ole Miss,LSU,20,13,7,False,False
2023,regular,5,Duke,Notre Dame,17,11,14,21,Notre Dame,Duke,11,17,6,True,False
2023,regular,6,Missouri,LSU,21,23,39,49,LSU,Missouri,23,21,2,False,False
2023,regular,6,Texas,Oklahoma,3,12,30,34,Oklahoma,Texas,12,3,9,False,True
2023,regular,6,Georgia,Kentucky,1,20,51,13,Georgia,Kentucky,1,20,19,True,False
2023,regular,6,Louisville,Notre Dame,25,10,33,20,Louisville,Notre Dame,25,10,15,False,False
2023,regular,7,Washington,Oregon,7,8,36,33,Washington,Oregon,7,8,1,True,False
2023,regular,7,Notre Dame,USC,21,10,48,20,Notre Dame,USC,21,10,11,False,False
2023,regular,7,North Carolina,Miami,12,25,41,31,North Carolina,Miami,12,25,13,True,False
2023,regular,7,Oregon State,UCLA,15,18,36,24,Oregon State,UCLA,15,18,3,True,False
2023,regular,8,Ohio State,Penn State,3,7,20,12,Ohio State,Penn State,3,7,4,True,False
2023,regular,8,Alabama,Tennessee,11,17,34,20,Alabama,Tennessee,11,17,6,True,False
2023,regular,8,Florida State,Duke,4,16,38,20,Florida State,Duke,4,16,12,True,False
2023,regular,8,USC,Utah,18,14,32,34,Utah,USC,14,18,4,True,False
2023,regular,9,Louisville,Duke,18,20,23,0,Louisville,Duke,18,20,2,True,False
2023,regular,9,Utah,Oregon,13,8,6,35,Oregon,Utah,8,13,5,True,False
2023,regular,10,Texas,Kansas State,7,25,33,30,Texas,Kansas State,7,25,18,True,False
2023,regular,10,Georgia,Missouri,1,14,30,21,Georgia,Missouri,1,14,13,True,False
2023,regular,10,USC,Washington,24,5,42,52,Washington,USC,5,24,19,True,False
2023,regular,10,Alabama,LSU,8,13,42,28,Alabama,LSU,8,13,5,True,False
2023,regular,11,Penn State,Michigan,9,2,15,24,Michigan,Penn State,2,9,7,True,False
2023,regular,11,Washington,Utah,5,13,35,28,Washington,Utah,5,13,8,True,False
2023,regular,11,Missouri,Tennessee,16,14,36,7,Missouri,Tennessee,16,14,2,False,False
2023,regular,11,Georgia,Ole Miss,1,10,52,17,Georgia,Ole Miss,1,10,9,True,False
2023,regular,12,Arizona,Utah,19,16,42,18,Arizona,Utah,19,16,3,False,False
2023,regular,12,Tennessee,Georgia,21,1,10,38,Georgia,Tennessee,1,21,20,True,False
2023,regular,12,Oregon State,Washington,10,5,20,22,Washington,Oregon State,5,10,5,True,False
2023,regular,13,Oregon,Oregon State,6,15,31,7,Oregon,Oregon State,6,15,9,True,False
2023,regular,13,Michigan,Ohio State,3,2,30,24,Michigan,Ohio State,3,2,1,False,False
2023,regular,14,Washington,Oregon,3,5,34,31,Washington,Oregon,3,5,2,True,True
2023,regular,14,Texas,Oklahoma State,7,19,49,21,Texas,Oklahoma State,7,19,12,True,True
2023,regular,14,Alabama,Georgia,8,1,27,24,Alabama,Georgia,8,1,7,False,True
2023,regular,14,Tulane,SMU,17,25,14,26,SMU,Tulane,25,17,8,False,False
2023,regular,14,Iowa,Michigan,18,2,0,26,Michigan,Iowa,2,18,16,True,True
2023,regular,14,Florida State,Louisville,4,15,16,6,Florida State,Louisville,4,15,11,True,True
2023,postseason,1,Kansas State,NC State,18,21,28,19,Kansas State,NC State,18,21,3,True,True
2023,postseason,1,Oklahoma,Arizona,15,11,24,38,Arizona,Oklahoma,11,15,4,True,True
2023,postseason,1,Ohio State,Missouri,10,8,3,14,Missouri,Ohio State,8,10,2,True,True
2023,postseason,1,Florida State,Georgia,6,4,3,63,Georgia,Florida State,4,6,2,True,True
2023,postseason,1,Oregon,Liberty,6,25,45,6,Oregon,Liberty,6,25,19,True,True
2023,postseason,1,Tennessee,Iowa,17,24,35,0,Tennessee,Iowa,17,24,7,True,True
2023,postseason,1,Michigan,Alabama,1,5,27,20,Michigan,Alabama,1,5,4,True,True
2023,postseason,1,Washington,Texas,2,3,37,31,Washington,Texas,2,3,1,True,True
2023,postseason,1,Michigan,Washington,1,2,34,13,Michigan,Washington,1,2,1,True,True
2024,regular,1,Georgia,Clemson,1,14,34,3,Georgia,Clemson,1,14,13,True,True
2024,regular,1,Texas A&M,Notre Dame,20,7,13,23,Notre Dame,Texas A&M,7,20,13,True,False
2024,regular,1,LSU,USC,13,23,20,27,USC,LSU,23,13,10,False,True
2024,regular,2,Michigan,Texas,10,3,12,31,Texas,Michigan,3,10,7,True,False
2024,regular,2,NC State,Tennessee,24,14,10,51,Tennessee,NC State,14,24,10,True,True
2024,regular,3,Kansas State,Arizona,14,20,31,7,Kansas State,Arizona,14,20,6,True,False
2024,regular,3,Missouri,Boston College,6,24,27,21,Missouri,Boston College,6,24,18,True,False
2024,regular,4,Nebraska,Illinois,22,24,24,31,Illinois,Nebraska,24,22,2,False,False
2024,regular,4,Michigan,USC,18,11,27,24,Michigan,USC,18,11,7,False,False
2024,regular,4,Oklahoma State,Utah,14,12,19,22,Utah,Oklahoma State,12,14,2,True,False
2024,regular,4,Oklahoma,Tennessee,15,6,15,25,Tennessee,Oklahoma,6,15,9,True,False
2024,regular,5,Kansas State,Oklahoma State,23,20,42,20,Kansas State,Oklahoma State,23,20,3,False,False
2024,regular,5,Notre Dame,Louisville,16,15,31,24,Notre Dame,Louisville,16,15,1,False,False
2024,regular,5,Penn State,Illinois,9,19,21,7,Penn State,Illinois,9,19,10,True,False
2024,regular,5,Alabama,Georgia,4,2,41,34,Alabama,Georgia,4,2,2,False,False
2024,regular,6,Texas A&M,Missouri,25,9,41,10,Texas A&M,Missouri,25,9,16,False,False
2024,regular,7,Oklahoma,Texas,18,1,3,34,Texas,Oklahoma,1,18,17,True,True
2024,regular,7,Oregon,Ohio State,3,2,32,31,Oregon,Ohio State,3,2,1,False,False
2024,regular,7,LSU,Ole Miss,13,9,29,26,LSU,Ole Miss,13,9,4,False,False
2024,regular,8,Illinois,Michigan,22,24,21,7,Illinois,Michigan,22,24,2,True,False
2024,regular,8,Tennessee,Alabama,11,7,24,17,Tennessee,Alabama,11,7,4,False,False
2024,regular,8,Texas,Georgia,1,5,15,30,Georgia,Texas,5,1,4,False,False
2024,regular,9,Navy,Notre Dame,24,12,14,51,Notre Dame,Navy,12,24,12,True,True
2024,regular,9,Oregon,Illinois,1,20,38,9,Oregon,Illinois,1,20,19,True,False
2024,regular,9,Alabama,Missouri,15,21,34,0,Alabama,Missouri,15,21,6,True,False
2024,regular,9,Vanderbilt,Texas,25,5,24,27,Texas,Vanderbilt,5,25,20,True,False
2024,regular,9,Texas A&M,LSU,14,8,38,23,Texas A&M,LSU,14,8,6,False,False
2024,regular,10,Penn State,Ohio State,3,4,13,20,Ohio State,Penn State,4,3,1,False,False
2024,regular,10,SMU,Pittsburgh,20,18,48,25,SMU,Pittsburgh,20,18,2,False,False
2024,regular,11,Ole Miss,Georgia,16,2,28,10,Ole Miss,Georgia,16,2,14,False,False
2024,regular,11,LSU,Alabama,14,11,13,42,Alabama,LSU,11,14,3,True,False
2024,regular,12,South Carolina,Missouri,23,24,34,30,South Carolina,Missouri,23,24,1,True,False
2024,regular,12,Georgia,Tennessee,11,6,31,17,Georgia,Tennessee,11,6,5,False,False
2024,regular,13,Ohio State,Indiana,2,5,38,15,Ohio State,Indiana,2,5,3,True,False
2024,regular,13,Arizona State,BYU,21,14,28,23,Arizona State,BYU,21,14,7,False,False
2024,regular,13,Notre Dame,Army,6,18,49,14,Notre Dame,Army,6,18,12,True,True
2024,regular,14,Clemson,South Carolina,12,16,14,17,South Carolina,Clemson,16,12,4,False,False
2024,regular,14,Texas A&M,Texas,20,3,7,17,Texas,Texas A&M,3,20,17,True,False
2024,regular,15,Boise State,UNLV,10,19,21,7,Boise State,UNLV,10,19,9,True,False
2024,regular,15,Arizona State,Iowa State,12,16,45,19,Arizona State,Iowa State,12,16,4,True,True
