name,pid,year,mlb_yr,age,role,G,GS,IP,ERA,WHIP,K,BB,HR,K_per_9,BB_per_9,HR_per_9,ER
Jacob deGrom,594798,2016,3,28,SP,24,24,148.0,3.04,1.2,143,36,15,8.696,2.189,0.912,50
Jacob deGrom,594798,2017,4,29,SP,31,31,201.33,3.53,1.19,239,59,28,10.684,2.637,1.252,79
Jacob deGrom,594798,2018,5,30,SP,32,32,217.0,1.7,0.91,269,46,10,11.157,1.908,0.415,41
Jacob deGrom,594798,2019,6,31,SP,32,32,204.0,2.43,0.97,255,44,19,11.25,1.941,0.838,55
Jacob deGrom,594798,2020,7,32,SP,12,12,68.0,2.38,0.96,104,18,7,13.765,2.382,0.926,18
Jacob deGrom,594798,2021,8,33,SP,15,15,92.0,1.08,0.55,146,11,6,14.283,1.076,0.587,11
Jacob deGrom,594798,2022,9,34,SP,11,11,64.33,3.08,0.75,102,8,9,14.269,1.119,1.259,22
Jacob deGrom,594798,2023,10,35,SP,6,6,30.33,2.67,0.76,45,4,2,13.352,1.187,0.593,9
Jacob deGrom,594798,2024,11,36,SP,3,3,10.67,1.69,1.13,14,1,1,11.812,0.844,0.844,2
Jacob deGrom,594798,2025,12,37,SP,30,30,172.67,2.97,0.92,185,37,26,9.643,1.929,1.355,57
Gerrit Cole,543037,2013,1,22,SP,19,19,117.33,3.22,1.17,100,28,7,7.67,2.148,0.537,42
Gerrit Cole,543037,2014,2,23,SP,22,22,138.0,3.65,1.21,138,40,11,9.0,2.609,0.717,56
Gerrit Cole,543037,2015,3,24,SP,32,32,208.0,2.6,1.09,202,44,11,8.74,1.904,0.476,60
Gerrit Cole,543037,2016,4,25,SP,21,21,116.0,3.88,1.44,98,36,7,7.603,2.793,0.543,50
Gerrit Cole,543037,2017,5,26,SP,33,33,203.0,4.26,1.25,196,55,31,8.69,2.438,1.374,96
Gerrit Cole,543037,2018,6,27,SP,32,32,200.33,2.88,1.03,276,64,19,12.399,2.875,0.854,64
Gerrit Cole,543037,2019,7,28,SP,33,33,212.33,2.5,0.89,326,48,29,13.818,2.035,1.229,59
Gerrit Cole,543037,2020,8,29,SP,12,12,73.0,2.84,0.96,94,17,14,11.589,2.096,1.726,23
Gerrit Cole,543037,2021,9,30,SP,30,30,181.33,3.23,1.06,243,41,24,12.061,2.035,1.191,65
Gerrit Cole,543037,2022,10,31,SP,33,33,200.67,3.5,1.02,257,50,33,11.527,2.243,1.48,78
Gerrit Cole,543037,2023,11,32,SP,33,33,209.0,2.63,0.98,222,48,20,9.56,2.067,0.861,61
Gerrit Cole,543037,2024,12,33,SP,17,17,95.0,3.41,1.13,99,29,11,9.379,2.747,1.042,36
Kyle Hendricks,543294,2014,1,24,SP,13,13,80.33,2.46,1.08,47,15,4,5.266,1.68,0.448,22
Kyle Hendricks,543294,2015,2,25,SP,32,32,180.0,3.95,1.16,167,43,17,8.35,2.15,0.85,79
Kyle Hendricks,543294,2016,3,26,SP,31,30,190.0,2.13,0.98,170,44,15,8.053,2.084,0.711,45
Kyle Hendricks,543294,2017,4,27,SP,24,24,139.67,3.03,1.19,123,40,17,7.926,2.578,1.095,47
Kyle Hendricks,543294,2018,5,28,SP,33,33,199.0,3.44,1.15,161,44,22,7.281,1.99,0.995,76
Kyle Hendricks,543294,2019,6,29,SP,30,30,177.0,3.46,1.13,150,32,19,7.627,1.627,0.966,68
Kyle Hendricks,543294,2020,7,30,SP,12,12,81.33,2.88,1.0,64,8,10,7.082,0.885,1.107,26
Kyle Hendricks,543294,2021,8,31,SP,32,32,181.0,4.77,1.35,131,44,31,6.514,2.188,1.541,96
Kyle Hendricks,543294,2022,9,32,SP,16,16,84.33,4.8,1.29,66,24,15,7.043,2.561,1.601,45
Kyle Hendricks,543294,2023,10,33,SP,24,24,137.0,3.74,1.2,93,27,13,6.109,1.774,0.854,57
Kyle Hendricks,543294,2024,11,34,SP,29,24,130.67,5.92,1.45,87,43,21,5.992,2.962,1.446,86
Kyle Hendricks,543294,2025,12,35,SP,31,31,164.67,4.76,1.28,114,43,25,6.231,2.35,1.366,87
Trevor Bauer,545333,2012,1,21,SP,4,4,16.33,6.06,1.65,17,13,2,9.367,7.163,1.102,11
Trevor Bauer,545333,2013,2,22,SP,4,4,17.0,5.29,1.82,11,16,3,5.824,8.471,1.588,10
Trevor Bauer,545333,2014,3,23,SP,26,26,153.0,4.18,1.38,143,60,16,8.412,3.529,0.941,71
Trevor Bauer,545333,2015,4,24,SP,31,30,176.0,4.55,1.31,170,79,23,8.693,4.04,1.176,89
Trevor Bauer,545333,2016,5,25,SP,35,28,190.0,4.26,1.31,168,70,20,7.958,3.316,0.947,90
Trevor Bauer,545333,2017,6,26,SP,32,31,176.33,4.19,1.37,196,60,25,10.004,3.062,1.276,82
Trevor Bauer,545333,2018,7,27,SP,28,27,175.33,2.21,1.09,221,57,9,11.344,2.926,0.462,43
Trevor Bauer,545333,2019,8,28,SP,24,24,156.67,3.79,1.21,185,63,22,10.628,3.619,1.264,66
Trevor Bauer,545333,2019,8,28,SP,10,10,56.33,6.39,1.35,68,19,12,10.864,3.036,1.917,40
Trevor Bauer,545333,2019,8,28,SP,34,34,213.0,4.48,1.25,253,82,34,10.69,3.465,1.437,106
Trevor Bauer,545333,2020,9,29,SP,11,11,73.0,1.73,0.79,100,17,9,12.329,2.096,1.11,14
Trevor Bauer,545333,2021,10,30,SP,17,17,107.67,2.59,1.0,137,37,19,11.452,3.093,1.588,31
Kevin Gausman,592332,2013,1,22,RP,20,5,47.67,5.66,1.34,49,13,8,9.252,2.455,1.51,30
Kevin Gausman,592332,2014,2,23,SP,20,20,113.33,3.57,1.31,88,38,7,6.988,3.018,0.556,45
Kevin Gausman,592332,2015,3,24,SP,25,17,112.33,4.25,1.23,103,29,17,8.252,2.323,1.362,53
Kevin Gausman,592332,2016,4,25,SP,30,30,179.67,3.61,1.28,174,47,28,8.716,2.354,1.403,72
Kevin Gausman,592332,2017,5,26,SP,34,34,186.67,4.68,1.49,179,71,29,8.63,3.423,1.398,97
Kevin Gausman,592332,2018,6,27,SP,21,21,124.0,4.43,1.38,104,32,21,7.548,2.323,1.524,61
Kevin Gausman,592332,2018,6,27,SP,10,10,59.67,2.87,1.14,44,18,5,6.637,2.715,0.754,19
Kevin Gausman,592332,2018,6,27,SP,31,31,183.67,3.92,1.3,148,50,26,7.252,2.45,1.274,80
Kevin Gausman,592332,2019,7,28,SP,16,16,80.0,6.19,1.49,85,27,12,9.562,3.038,1.35,55
Kevin Gausman,592332,2019,7,28,RP,15,1,22.33,4.03,1.16,29,5,3,11.687,2.015,1.209,10
Kevin Gausman,592332,2019,7,28,SP,31,17,102.33,5.72,1.42,114,32,15,10.026,2.814,1.319,65
Kevin Gausman,592332,2020,8,29,SP,12,10,59.67,3.62,1.11,79,16,8,11.916,2.413,1.207,24
Kevin Gausman,592332,2021,9,30,SP,33,33,192.0,2.81,1.04,227,50,20,10.641,2.344,0.938,60
Kevin Gausman,592332,2022,10,31,SP,31,31,174.67,3.35,1.24,205,28,15,10.563,1.443,0.773,65
Kevin Gausman,592332,2023,11,32,SP,31,31,185.0,3.16,1.18,237,55,19,11.53,2.676,0.924,65
Kevin Gausman,592332,2024,12,33,SP,31,31,181.0,3.83,1.22,162,56,20,8.055,2.785,0.994,77
Kevin Gausman,592332,2025,13,34,SP,32,32,193.0,3.59,1.06,189,50,21,8.813,2.332,0.979,77
Martín Pérez,527048,2012,1,21,SP,12,6,38.0,5.45,1.63,25,15,3,5.921,3.553,0.711,23
Martín Pérez,527048,2013,2,22,SP,20,20,124.33,3.62,1.34,84,37,15,6.08,2.678,1.086,50
Martín Pérez,527048,2014,3,23,SP,8,8,51.33,4.38,1.34,35,19,3,6.136,3.331,0.526,25
Martín Pérez,527048,2015,4,24,SP,14,14,78.67,4.46,1.42,48,24,3,5.492,2.746,0.343,39
Martín Pérez,527048,2016,5,25,SP,33,33,198.67,4.39,1.41,103,76,18,4.666,3.443,0.815,97
Martín Pérez,527048,2017,6,26,SP,32,32,185.0,4.82,1.54,115,63,23,5.595,3.065,1.119,99
Martín Pérez,527048,2018,7,27,SP,22,15,85.33,6.22,1.78,52,36,16,5.484,3.797,1.688,59
Martín Pérez,527048,2019,8,28,SP,32,29,165.33,5.12,1.52,135,67,23,7.349,3.647,1.252,94
Martín Pérez,527048,2020,9,29,SP,12,12,62.0,4.5,1.34,46,28,8,6.677,4.065,1.161,31
Martín Pérez,527048,2021,10,30,SP,36,22,114.0,4.74,1.51,97,36,19,7.658,2.842,1.5,60
Martín Pérez,527048,2022,11,31,SP,32,32,196.33,2.89,1.26,169,69,11,7.747,3.163,0.504,63
Martín Pérez,527048,2023,12,32,SP,35,20,141.67,4.45,1.4,93,49,21,5.908,3.113,1.334,70
Martín Pérez,527048,2024,13,33,SP,16,16,83.0,5.2,1.65,63,32,13,6.831,3.47,1.41,48
Martín Pérez,527048,2024,13,33,SP,10,10,52.0,3.46,1.21,44,17,9,7.615,2.942,1.558,20
Martín Pérez,527048,2024,13,33,SP,26,26,135.0,4.53,1.48,107,49,22,7.133,3.267,1.467,68
Martín Pérez,527048,2025,14,34,SP,11,10,56.0,3.54,1.11,44,22,6,7.071,3.536,0.964,22
Robbie Ray,592662,2014,1,22,SP,9,6,28.67,8.16,1.88,19,11,5,5.965,3.453,1.57,26
Robbie Ray,592662,2015,2,23,SP,23,23,127.67,3.52,1.33,119,49,9,8.389,3.454,0.634,50
Robbie Ray,592662,2016,3,24,SP,32,32,174.33,4.9,1.47,218,71,24,11.254,3.665,1.239,95
Robbie Ray,592662,2017,4,25,SP,28,28,162.0,2.89,1.15,218,71,23,12.111,3.944,1.278,52
Robbie Ray,592662,2018,5,26,SP,24,24,123.67,3.93,1.35,165,70,19,12.008,5.094,1.383,54
Robbie Ray,592662,2019,6,27,SP,33,33,174.33,4.34,1.34,235,84,30,12.132,4.337,1.549,84
Robbie Ray,592662,2020,7,28,SP,7,7,31.0,7.84,2.0,43,31,9,12.484,9.0,2.613,27
Robbie Ray,592662,2020,7,28,SP,5,4,20.67,4.79,1.74,25,14,4,10.887,6.097,1.742,11
Robbie Ray,592662,2020,7,28,SP,12,11,51.67,6.62,1.9,68,45,13,11.845,7.839,2.265,38
Robbie Ray,592662,2021,8,29,SP,32,32,193.33,2.84,1.04,248,52,33,11.545,2.421,1.536,61
Robbie Ray,592662,2022,9,30,SP,32,32,189.0,3.71,1.19,212,62,32,10.095,2.952,1.524,78
Robbie Ray,592662,2024,11,32,SP,7,7,30.67,4.7,1.14,43,15,6,12.62,4.402,1.761,16
Robbie Ray,592662,2025,12,33,SP,32,32,182.33,3.65,1.21,186,73,22,9.181,3.603,1.086,74
Aaron Nola,605400,2015,1,22,SP,13,13,77.67,3.59,1.2,68,19,11,7.88,2.202,1.275,31
Aaron Nola,605400,2016,2,23,SP,20,20,111.0,4.78,1.31,121,29,10,9.811,2.351,0.811,59
Aaron Nola,605400,2017,3,24,SP,27,27,168.0,3.54,1.21,184,49,18,9.857,2.625,0.964,66
Aaron Nola,605400,2018,4,25,SP,33,33,212.33,2.37,0.97,224,58,17,9.495,2.458,0.721,56
Aaron Nola,605400,2019,5,26,SP,34,34,202.33,3.87,1.27,229,80,27,10.186,3.558,1.201,87
Aaron Nola,605400,2020,6,27,SP,12,12,71.33,3.28,1.08,96,23,9,12.112,2.902,1.136,26
Aaron Nola,605400,2021,7,28,SP,32,32,180.67,4.63,1.13,223,39,26,11.109,1.943,1.295,93
Aaron Nola,605400,2022,8,29,SP,32,32,205.0,3.25,0.96,235,29,19,10.317,1.273,0.834,74
Aaron Nola,605400,2023,9,30,SP,32,32,193.67,4.46,1.15,202,45,32,9.387,2.091,1.487,96
Aaron Nola,605400,2024,10,31,SP,33,33,199.33,3.57,1.2,197,50,30,8.895,2.258,1.355,79
Aaron Nola,605400,2025,11,32,SP,17,17,94.33,6.01,1.35,97,28,18,9.254,2.671,1.717,63
Germán Márquez,608566,2016,1,21,SP,6,3,20.67,5.23,1.65,15,6,2,6.532,2.613,0.871,12
Germán Márquez,608566,2017,2,22,SP,29,29,162.0,4.39,1.38,147,49,25,8.167,2.722,1.389,79
Germán Márquez,608566,2018,3,23,SP,33,33,196.0,3.77,1.2,230,57,24,10.561,2.617,1.102,82
Germán Márquez,608566,2019,4,24,SP,28,28,174.0,4.76,1.2,175,35,29,9.052,1.81,1.5,92
Germán Márquez,608566,2020,5,25,SP,13,13,81.67,3.75,1.26,73,25,6,8.045,2.755,0.661,34
Germán Márquez,608566,2021,6,26,SP,32,32,180.0,4.4,1.27,176,64,21,8.8,3.2,1.05,88
Germán Márquez,608566,2022,7,27,SP,31,31,181.67,4.95,1.37,150,63,30,7.431,3.121,1.486,100
Germán Márquez,608566,2023,8,28,SP,4,4,20.0,4.95,1.1,17,3,4,7.65,1.35,1.8,11
Germán Márquez,608566,2025,10,30,SP,26,26,126.33,6.7,1.71,83,48,23,5.913,3.42,1.639,94
Miles Mikolas,571945,2012,1,23,RP,25,0,32.33,3.62,1.45,23,15,4,6.402,4.175,1.113,13
Miles Mikolas,571945,2014,3,25,SP,10,10,57.33,6.44,1.43,38,18,8,5.965,2.826,1.256,41
Miles Mikolas,571945,2018,7,29,SP,32,32,200.67,2.83,1.07,146,29,16,6.548,1.301,0.718,63
Miles Mikolas,571945,2019,8,30,SP,32,32,184.0,4.16,1.22,144,32,27,7.043,1.565,1.321,85
Miles Mikolas,571945,2021,10,32,SP,9,9,44.67,4.23,1.21,31,11,6,6.246,2.216,1.209,21
Miles Mikolas,571945,2022,11,33,SP,33,32,202.33,3.29,1.03,153,39,25,6.806,1.735,1.112,74
Miles Mikolas,571945,2023,12,34,SP,35,35,201.33,4.78,1.32,137,39,26,6.124,1.743,1.162,107
Miles Mikolas,571945,2024,13,35,SP,32,32,171.67,5.35,1.28,122,25,26,6.396,1.311,1.363,102
Miles Mikolas,571945,2025,14,36,SP,31,31,156.33,4.84,1.32,100,37,29,5.757,2.13,1.67,84
José Berríos,621244,2016,1,22,SP,14,14,58.33,8.02,1.87,49,35,12,7.56,5.4,1.851,52
José Berríos,621244,2017,2,23,SP,26,25,145.67,3.89,1.23,139,48,15,8.588,2.966,0.927,63
José Berríos,621244,2018,3,24,SP,32,32,192.33,3.84,1.14,202,61,25,9.452,2.854,1.17,82
José Berríos,621244,2019,4,25,SP,32,32,200.33,3.68,1.22,195,51,26,8.76,2.291,1.168,82
José Berríos,621244,2020,5,26,SP,12,12,63.0,4.0,1.32,68,26,8,9.714,3.714,1.143,28
José Berríos,621244,2021,6,27,SP,20,20,121.67,3.48,1.04,126,32,14,9.321,2.367,1.036,47
José Berríos,621244,2021,6,27,SP,12,12,70.33,3.58,1.09,78,13,8,9.981,1.664,1.024,28
José Berríos,621244,2021,6,27,SP,32,32,192.0,3.52,1.06,204,45,22,9.562,2.109,1.031,75
José Berríos,621244,2022,7,28,SP,32,32,172.0,5.23,1.42,149,45,29,7.797,2.355,1.517,100
José Berríos,621244,2023,8,29,SP,32,32,189.67,3.65,1.19,184,52,25,8.731,2.467,1.186,77
José Berríos,621244,2024,9,30,SP,32,32,192.33,3.6,1.15,153,54,31,7.159,2.527,1.451,77
José Berríos,621244,2025,10,31,SP,31,30,166.0,4.17,1.3,138,56,26,7.482,3.036,1.41,77
Luis Castillo,622491,2017,1,24,SP,15,15,89.33,3.12,1.07,98,32,11,9.873,3.224,1.108,31
Luis Castillo,622491,2018,2,25,SP,31,31,169.67,4.3,1.22,165,49,28,8.752,2.599,1.485,81
Luis Castillo,622491,2019,3,26,SP,32,32,190.67,3.4,1.14,226,79,22,10.668,3.729,1.038,72
Luis Castillo,622491,2020,4,27,SP,12,12,70.0,3.21,1.23,89,24,5,11.443,3.086,0.643,25
Luis Castillo,622491,2021,5,28,SP,33,33,187.67,3.98,1.36,192,75,19,9.208,3.597,0.911,83
Luis Castillo,622491,2022,6,29,SP,14,14,85.0,2.86,1.07,90,28,7,9.529,2.965,0.741,27
Luis Castillo,622491,2022,6,29,SP,11,11,65.33,3.17,1.1,77,17,6,10.607,2.342,0.827,23
Luis Castillo,622491,2022,6,29,SP,25,25,150.33,2.99,1.08,167,45,13,9.998,2.694,0.778,50
Luis Castillo,622491,2023,7,30,SP,33,33,197.0,3.34,1.1,219,56,28,10.005,2.558,1.279,73
Luis Castillo,622491,2024,8,31,SP,30,30,175.33,3.64,1.17,175,47,25,8.983,2.413,1.283,71
Luis Castillo,622491,2025,9,32,SP,32,32,180.67,3.54,1.18,162,46,23,8.07,2.292,1.146,71
Lucas Giolito,608337,2016,1,21,SP,6,4,21.33,6.75,1.78,11,12,7,4.641,5.062,2.953,16
Lucas Giolito,608337,2017,2,22,SP,7,7,45.33,2.38,0.95,34,12,8,6.75,2.382,1.588,12
Lucas Giolito,608337,2018,3,23,SP,32,32,173.33,6.13,1.48,125,90,27,6.49,4.673,1.402,118
Lucas Giolito,608337,2019,4,24,SP,29,29,176.67,3.41,1.06,228,57,24,11.615,2.904,1.223,67
Lucas Giolito,608337,2020,5,25,SP,12,12,72.33,3.48,1.04,97,28,8,12.069,3.484,0.995,28
Lucas Giolito,608337,2021,6,26,SP,31,31,178.67,3.53,1.1,201,52,27,10.125,2.619,1.36,70
Lucas Giolito,608337,2022,7,27,SP,30,30,161.67,4.9,1.44,177,61,24,9.854,3.396,1.336,88
Lucas Giolito,608337,2023,8,28,SP,21,21,121.0,3.79,1.22,131,42,20,9.744,3.124,1.488,51
Lucas Giolito,608337,2023,8,28,SP,6,6,32.67,6.89,1.47,34,15,10,9.367,4.133,2.755,25
Lucas Giolito,608337,2023,8,28,SP,6,6,30.67,7.04,1.5,39,16,11,11.446,4.696,3.228,24
Lucas Giolito,608337,2023,8,28,SP,33,33,184.33,4.88,1.31,204,73,41,9.96,3.564,2.002,100
Lucas Giolito,608337,2025,10,30,SP,26,26,145.0,3.41,1.29,121,56,17,7.51,3.476,1.055,55
Sandy Alcantara,645261,2018,2,22,SP,6,6,34.0,3.44,1.41,30,23,3,7.941,6.088,0.794,13
Sandy Alcantara,645261,2019,3,23,SP,32,32,197.33,3.88,1.32,151,81,23,6.887,3.694,1.049,85
Sandy Alcantara,645261,2020,4,24,SP,7,7,42.0,3.0,1.19,39,15,4,8.357,3.214,0.857,14
Sandy Alcantara,645261,2021,5,25,SP,33,33,205.67,3.19,1.07,201,50,21,8.796,2.188,0.919,73
Sandy Alcantara,645261,2022,6,26,SP,32,32,228.67,2.28,0.98,207,50,16,8.147,1.968,0.63,58
Sandy Alcantara,645261,2023,7,27,SP,28,28,184.67,4.14,1.21,151,48,22,7.359,2.339,1.072,85
Sandy Alcantara,645261,2025,9,29,SP,31,31,174.67,5.36,1.27,142,57,22,7.317,2.937,1.134,104
Max Fried,608331,2017,1,23,RP,9,4,26.0,3.81,1.62,22,12,3,7.615,4.154,1.038,11
Max Fried,608331,2018,2,24,RP,14,5,33.67,2.94,1.37,44,20,3,11.762,5.347,0.802,11
Max Fried,608331,2019,3,25,SP,33,30,165.67,4.02,1.33,173,47,21,9.398,2.553,1.141,74
Max Fried,608331,2020,4,26,SP,11,11,56.0,2.25,1.09,50,19,2,8.036,3.054,0.321,14
Max Fried,608331,2021,5,27,SP,28,28,165.67,3.04,1.09,158,41,15,8.584,2.227,0.815,56
Max Fried,608331,2022,6,28,SP,30,30,185.33,2.48,1.01,170,32,12,8.255,1.554,0.583,51
Max Fried,608331,2023,7,29,SP,14,14,77.67,2.55,1.13,80,18,7,9.27,2.086,0.811,22
Max Fried,608331,2024,8,30,SP,29,29,174.33,3.25,1.16,166,57,13,8.57,2.943,0.671,63
Max Fried,608331,2025,9,31,SP,32,32,195.33,2.86,1.1,189,51,14,8.708,2.35,0.645,62
Chris Bassitt,605135,2014,1,25,SP,6,5,29.67,3.94,1.58,21,13,0,6.371,3.944,0.0,13
Chris Bassitt,605135,2015,2,26,SP,18,13,86.0,3.56,1.26,64,30,5,6.698,3.14,0.523,34
Chris Bassitt,605135,2016,3,27,SP,5,5,28.0,6.11,1.75,23,14,5,7.393,4.5,1.607,19
Chris Bassitt,605135,2018,5,29,SP,11,7,47.67,3.02,1.24,41,19,4,7.741,3.587,0.755,16
Chris Bassitt,605135,2019,6,30,SP,28,25,144.0,3.81,1.19,141,47,21,8.812,2.938,1.312,61
Chris Bassitt,605135,2020,7,31,SP,11,11,63.0,2.29,1.16,55,17,6,7.857,2.429,0.857,16
Chris Bassitt,605135,2021,8,32,SP,27,27,157.33,3.15,1.06,159,39,15,9.095,2.231,0.858,55
Chris Bassitt,605135,2022,9,33,SP,30,30,181.67,3.42,1.14,167,49,19,8.273,2.428,0.941,69
Chris Bassitt,605135,2023,10,34,SP,33,33,200.0,3.6,1.18,186,59,28,8.37,2.655,1.26,80
Chris Bassitt,605135,2024,11,35,SP,31,31,171.0,4.16,1.46,168,70,18,8.842,3.684,0.947,79
Chris Bassitt,605135,2025,12,36,SP,32,31,170.33,3.96,1.33,166,52,22,8.771,2.748,1.162,75
Framber Valdez,664285,2018,1,24,SP,8,5,37.0,2.19,1.24,34,24,3,8.27,5.838,0.73,9
Framber Valdez,664285,2019,2,25,RP,26,8,70.67,5.86,1.67,68,44,9,8.66,5.604,1.146,46
Framber Valdez,664285,2020,3,26,SP,11,10,70.67,3.57,1.12,76,16,5,9.679,2.038,0.637,28
Framber Valdez,664285,2021,4,27,SP,22,22,134.67,3.14,1.25,125,58,12,8.354,3.876,0.802,47
Framber Valdez,664285,2022,5,28,SP,31,31,201.33,2.82,1.16,194,67,11,8.672,2.995,0.492,63
Framber Valdez,664285,2023,6,29,SP,31,31,198.0,3.45,1.13,200,57,19,9.091,2.591,0.864,76
Framber Valdez,664285,2024,7,30,SP,28,28,176.33,2.91,1.11,169,55,13,8.626,2.807,0.664,57
Framber Valdez,664285,2025,8,31,SP,31,31,192.0,3.66,1.24,187,68,15,8.766,3.188,0.703,78
Dylan Cease,656302,2019,1,23,SP,14,14,73.0,5.79,1.55,81,35,15,9.986,4.315,1.849,47
Dylan Cease,656302,2020,2,24,SP,12,12,58.33,4.01,1.44,44,34,12,6.789,5.246,1.851,26
Dylan Cease,656302,2021,3,25,SP,32,32,165.67,3.91,1.25,226,68,20,12.278,3.694,1.087,72
Dylan Cease,656302,2022,4,26,SP,32,32,184.0,2.2,1.11,227,78,16,11.103,3.815,0.783,45
Dylan Cease,656302,2023,5,27,SP,33,33,177.0,4.58,1.42,214,79,19,10.881,4.017,0.966,90
Dylan Cease,656302,2024,6,28,SP,33,33,189.33,3.47,1.07,224,65,18,10.648,3.09,0.856,73
Dylan Cease,656302,2025,7,29,SP,32,32,168.0,4.55,1.33,215,71,21,11.518,3.804,1.125,85
Jeff Reardon,120971,1979,1,23,RP,18,0,20.67,1.74,1.02,10,9,2,4.355,3.919,0.871,4
Jeff Reardon,120971,1980,2,24,RP,61,0,110.33,2.61,1.3,101,47,10,8.239,3.834,0.816,32
Jeff Reardon,120971,1981,3,25,RP,18,0,28.67,3.45,1.36,28,12,2,8.791,3.767,0.628,11
Jeff Reardon,120971,1981,3,25,RP,25,0,41.67,1.3,0.72,21,9,3,4.536,1.944,0.648,6
Jeff Reardon,120971,1981,3,25,RP,43,0,70.33,2.18,0.98,49,21,5,6.27,2.687,0.64,17
Jeff Reardon,120971,1982,4,26,RP,75,0,109.0,2.06,1.13,86,36,6,7.101,2.972,0.495,25
Jeff Reardon,120971,1983,5,27,RP,66,0,92.0,3.03,1.42,78,44,7,7.63,4.304,0.685,31
Jeff Reardon,120971,1984,6,28,RP,68,0,87.0,2.9,1.23,79,37,5,8.172,3.828,0.517,28
Jeff Reardon,120971,1985,7,29,RP,63,0,87.67,3.18,1.07,67,26,7,6.878,2.669,0.719,31
Jeff Reardon,120971,1986,8,30,RP,62,0,89.0,3.94,1.22,67,26,12,6.775,2.629,1.213,39
Jeff Reardon,120971,1987,9,31,RP,63,0,80.33,4.48,1.22,83,28,14,9.299,3.137,1.568,40
Jeff Reardon,120971,1988,10,32,RP,63,0,73.0,2.47,1.14,56,15,6,6.904,1.849,0.74,20
Jeff Reardon,120971,1989,11,33,RP,65,0,73.0,4.07,1.1,46,12,8,5.671,1.479,0.986,33
Jeff Reardon,120971,1990,12,34,RP,47,0,51.33,3.16,1.13,33,19,5,5.786,3.331,0.877,18
Jeff Reardon,120971,1991,13,35,RP,57,0,59.33,3.03,1.18,44,16,9,6.674,2.427,1.365,20
Jeff Reardon,120971,1992,14,36,RP,46,0,42.33,4.25,1.42,32,7,6,6.803,1.488,1.276,20
Jeff Reardon,120971,1992,14,36,RP,14,0,15.67,1.15,1.02,7,2,0,4.021,1.149,0.0,2
Jeff Reardon,120971,1992,14,36,RP,60,0,58.0,3.41,1.31,39,9,6,6.052,1.397,0.931,22
Jeff Reardon,120971,1993,15,37,RP,58,0,61.67,4.09,1.23,35,10,4,5.108,1.459,0.584,28
Lee Smith,122426,1980,1,22,RP,18,0,21.67,2.91,1.62,17,14,0,7.062,5.815,0.0,7
Lee Smith,122426,1981,2,23,RP,40,1,66.67,3.51,1.32,50,31,2,6.75,4.185,0.27,26
Lee Smith,122426,1982,3,24,RP,72,5,117.0,2.69,1.21,99,37,5,7.615,2.846,0.385,35
Lee Smith,122426,1983,4,25,RP,66,0,103.33,1.65,1.07,91,41,5,7.926,3.571,0.435,19
Lee Smith,122426,1984,5,26,RP,69,0,101.0,3.65,1.32,86,35,6,7.663,3.119,0.535,41
Lee Smith,122426,1985,6,27,RP,65,0,97.67,3.04,1.22,112,32,9,10.321,2.949,0.829,33
Lee Smith,122426,1986,7,28,RP,66,0,90.33,3.09,1.23,93,42,7,9.266,4.185,0.697,31
Lee Smith,122426,1987,8,29,RP,62,0,83.67,3.12,1.39,96,32,4,10.327,3.442,0.43,29
Lee Smith,122426,1988,9,30,RP,64,0,83.67,2.8,1.3,96,37,7,10.327,3.98,0.753,26
Lee Smith,122426,1989,10,31,RP,64,0,70.67,3.57,1.22,96,33,6,12.226,4.203,0.764,28
Lee Smith,122426,1990,11,32,RP,11,0,14.33,1.88,1.53,17,9,0,10.674,5.651,0.0,3
Lee Smith,122426,1990,11,32,RP,53,0,68.67,2.1,1.14,70,20,3,9.175,2.621,0.393,16
Lee Smith,122426,1990,11,32,RP,64,0,83.0,2.06,1.2,87,29,3,9.434,3.145,0.325,19
Lee Smith,122426,1991,12,33,RP,67,0,73.0,2.34,1.14,67,13,5,8.26,1.603,0.616,19
Lee Smith,122426,1992,13,34,RP,70,0,75.0,3.12,1.17,60,26,4,7.2,3.12,0.48,26
Lee Smith,122426,1993,14,35,RP,55,0,50.0,4.5,1.16,49,9,11,8.82,1.62,1.98,25
Lee Smith,122426,1993,14,35,RP,63,0,58.0,3.88,1.16,60,14,11,9.31,2.172,1.707,25
Lee Smith,122426,1994,15,36,RP,41,0,38.33,3.29,1.17,42,11,6,9.861,2.583,1.409,14
Lee Smith,122426,1995,16,37,RP,52,0,49.33,3.47,1.36,43,25,3,7.845,4.561,0.547,19
Lee Smith,122426,1996,17,38,RP,11,0,11.0,2.45,1.0,6,3,0,4.909,2.455,0.0,3
Lee Smith,122426,1996,17,38,RP,43,0,44.33,4.06,1.62,35,23,4,7.105,4.669,0.812,20
Lee Smith,122426,1996,17,38,RP,54,0,55.33,3.74,1.5,41,26,4,6.669,4.229,0.651,23
Lee Smith,122426,1997,18,39,RP,25,0,21.67,5.82,1.66,15,8,2,6.231,3.323,0.831,14
Jay Howell,116226,1981,2,25,RP,10,2,22.33,4.84,1.48,10,10,3,4.03,4.03,1.209,12
Jay Howell,116226,1982,3,26,SP,6,6,28.0,7.71,1.96,21,13,1,6.75,4.179,0.321,24
Jay Howell,116226,1983,4,27,SP,19,12,82.0,5.38,1.51,61,35,7,6.695,3.841,0.768,49
