season,week,game_id,team,opp,third_att,third_conv,fourth_att,fourth_conv,first_downs,penalties,penalty_yards,sacks_taken,sacks_made,explosive,rz_trips,rz_td,pass_att,completions,rush_yards,pass_yards
2024,4,2024_04_TEN_MIA,TEN,MIA,12,2,1,1,16,8,69,1,2,2,3,2,21,12,142,102
2024,4,2024_04_WAS_ARI,ARI,WAS,11,4,3,2,17,4,82,4,0,2,2,2,22,16,181,115
2024,4,2024_04_WAS_ARI,WAS,ARI,12,9,1,1,28,5,49,0,4,2,6,5,31,26,216,235
2024,5,2024_05_ARI_SF,ARI,SF,10,3,1,1,19,1,5,1,2,5,5,2,30,19,171,189
2024,5,2024_05_ARI_SF,SF,ARI,11,6,1,0,22,4,21,2,1,4,7,1,35,19,153,231
2024,5,2024_05_BAL_CIN,BAL,CIN,15,10,1,1,29,5,21,1,3,5,6,5,42,26,175,345
2024,5,2024_05_BAL_CIN,CIN,BAL,14,8,0,0,23,4,24,3,1,3,6,5,39,30,73,371
2024,5,2024_05_BUF_HOU,BUF,HOU,14,3,1,1,16,4,25,1,1,4,4,2,30,9,150,126
2024,5,2024_05_BUF_HOU,HOU,BUF,16,8,1,0,18,7,65,1,1,2,3,2,38,28,94,331
2024,5,2024_05_CAR_CHI,CAR,CHI,12,3,3,1,14,4,18,4,1,5,3,1,35,22,120,172
2024,5,2024_05_CAR_CHI,CHI,CAR,11,4,1,0,24,5,46,1,4,6,6,5,30,20,128,296
2024,5,2024_05_CLE_WAS,CLE,WAS,13,1,3,2,12,9,52,7,3,1,2,1,29,16,104,108
2024,5,2024_05_CLE_WAS,WAS,CLE,17,8,2,2,18,5,31,3,7,8,7,4,28,15,215,219
2024,5,2024_05_DAL_PIT,DAL,PIT,15,9,1,1,25,11,87,2,3,5,6,2,42,29,109,336
2024,5,2024_05_DAL_PIT,PIT,DAL,12,3,2,2,15,8,50,3,2,2,2,2,28,16,92,134
2024,5,2024_05_GB_LA,GB,LA,8,1,0,0,19,7,39,2,3,3,4,3,26,15,126,202
2024,5,2024_05_GB_LA,LA,GB,16,8,4,2,24,5,30,3,2,3,4,2,45,29,134,236
2024,5,2024_05_IND_JAX,IND,JAX,14,7,1,1,25,5,34,4,0,7,6,4,45,34,99,348
2024,5,2024_05_IND_JAX,JAX,IND,10,3,2,1,20,3,25,0,4,5,6,4,34,28,126,371
2024,5,2024_05_LV_DEN,DEN,LV,12,3,1,1,18,9,44,3,3,5,5,3,27,19,109,180
2024,5,2024_05_LV_DEN,LV,DEN,15,7,1,0,19,11,79,3,3,3,3,3,37,22,117,215
2024,5,2024_05_MIA_NE,MIA,NE,11,2,1,0,24,6,54,3,2,2,3,1,32,18,193,179
2024,5,2024_05_MIA_NE,NE,MIA,13,4,1,0,15,12,105,2,3,4,4,1,34,18,151,148
2024,5,2024_05_NO_KC,KC,NO,14,6,1,1,28,6,55,2,1,4,7,2,39,28,139,321
2024,5,2024_05_NO_KC,NO,KC,10,4,2,0,14,5,70,1,2,2,2,2,35,20,46,174
2024,5,2024_05_NYG_SEA,NYG,SEA,16,7,1,0,24,2,20,3,7,5,7,3,34,23,175,245
2024,5,2024_05_NYG_SEA,SEA,NYG,11,3,2,0,17,6,30,7,3,5,2,1,40,28,102,231
2024,5,2024_05_NYJ_MIN,MIN,NYJ,13,4,1,0,17,11,80,4,3,6,2,1,32,15,82,171
2024,5,2024_05_NYJ_MIN,NYJ,MIN,17,5,1,0,17,8,76,3,4,1,3,2,54,29,36,218
2024,5,2024_05_TB_ATL,ATL,TB,14,6,3,2,28,8,74,4,1,8,5,3,59,42,73,477
2024,5,2024_05_TB_ATL,TB,ATL,11,6,0,0,20,5,47,1,4,4,4,3,24,19,160,173
2024,6,2024_06_ARI_GB,ARI,GB,10,4,0,0,16,13,100,0,0,2,3,1,32,22,89,214
2024,6,2024_06_ARI_GB,GB,ARI,12,7,1,1,25,5,40,0,0,3,6,4,32,22,179,258
2024,6,2024_06_ATL_CAR,ATL,CAR,12,6,0,0,25,5,45,0,0,3,8,4,30,19,200,225
2024,6,2024_06_ATL_CAR,CAR,ATL,11,5,1,0,21,10,74,0,0,1,4,2,38,26,114,221
2024,6,2024_06_BUF_NYJ,BUF,NYJ,11,5,0,0,24,11,94,2,3,2,4,3,25,19,149,210
2024,6,2024_06_BUF_NYJ,NYJ,BUF,12,4,0,0,19,11,110,3,2,8,5,2,35,23,121,272
2024,6,2024_06_CIN_NYG,CIN,NYG,11,4,0,0,13,6,67,4,2,5,3,2,28,19,121,183
2024,6,2024_06_CIN_NYG,NYG,CIN,15,5,5,3,24,2,9,2,4,0,2,1,41,22,119,190
2024,6,2024_06_CLE_PHI,CLE,PHI,12,3,1,1,14,7,55,5,1,2,3,0,23,16,100,144
2024,6,2024_06_CLE_PHI,PHI,CLE,14,5,2,2,19,5,40,1,5,5,3,2,25,16,116,256
2024,6,2024_06_DET_DAL,DAL,DET,13,3,4,1,16,4,30,4,3,2,3,0,44,25,53,198
2024,6,2024_06_DET_DAL,DET,DAL,10,4,2,1,27,8,63,3,4,6,7,5,27,19,184,308
2024,6,2024_06_HOU_NE,HOU,NE,11,4,0,0,20,4,38,2,4,6,5,5,32,20,192,176
2024,6,2024_06_HOU_NE,NE,HOU,13,3,2,2,17,9,50,4,2,4,4,3,33,20,82,209
2024,6,2024_06_IND_TEN,IND,TEN,15,7,1,1,20,5,40,0,0,4,4,2,38,22,80,189
2024,6,2024_06_IND_TEN,TEN,IND,11,4,1,1,15,11,113,0,0,2,2,2,27,16,146,95
2024,6,2024_06_JAX_CHI,CHI,JAX,11,5,1,1,25,2,10,3,4,4,5,5,29,23,152,221
2024,6,2024_06_JAX_CHI,JAX,CHI,15,7,2,2,17,8,43,4,3,2,3,2,37,24,68,210
2024,6,2024_06_LAC_DEN,DEN,LAC,11,3,2,2,17,7,37,2,3,6,2,2,34,19,110,206
2024,6,2024_06_LAC_DEN,LAC,DEN,18,11,0,0,22,3,20,3,2,5,4,2,34,21,128,222
2024,6,2024_06_PIT_LV,LV,PIT,11,2,3,1,16,4,42,1,3,1,3,2,41,27,57,218
2024,6,2024_06_PIT_LV,PIT,LV,13,4,1,1,18,7,50,3,1,4,5,3,25,14,183,110
2024,6,2024_06_SF_SEA,SEA,SF,16,7,3,2,22,9,69,1,0,2,4,3,52,30,52,306
2024,6,2024_06_SF_SEA,SF,SEA,12,5,0,0,21,5,34,0,1,5,6,4,28,18,228,255
2024,6,2024_06_TB_NO,NO,TB,13,4,1,1,19,7,70,5,1,3,5,2,40,22,81,222
2024,6,2024_06_TB_NO,TB,NO,10,6,0,0,29,12,86,1,5,8,8,6,37,24,277,317
2024,6,2024_06_WAS_BAL,BAL,WAS,10,6,0,0,28,3,33,2,3,7,5,3,26,20,176,308
2024,6,2024_06_WAS_BAL,WAS,BAL,12,4,1,1,18,6,46,3,2,5,3,2,35,24,52,253
2024,7,2024_07_BAL_TB,BAL,TB,8,3,1,1,22,9,85,2,3,6,6,5,22,17,244,264
2024,7,2024_07_BAL_TB,TB,BAL,17,11,1,1,27,8,75,3,2,6,6,4,47,31,125,358
2024,7,2024_07_CAR_WAS,CAR,WAS,10,3,1,0,10,6,59,2,1,2,1,1,18,13,95,85
2024,7,2024_07_CAR_WAS,WAS,CAR,10,5,0,0,26,8,55,1,2,3,7,3,25,20,214,207
2024,7,2024_07_CIN_CLE,CIN,CLE,13,2,1,0,12,3,37,3,4,3,3,3,25,15,59,164
2024,7,2024_07_CIN_CLE,CLE,CIN,19,8,2,1,18,10,80,4,3,3,2,2,53,31,77,261
2024,7,2024_07_DEN_NO,DEN,NO,11,4,0,0,22,7,47,0,6,6,5,2,26,16,225,164
2024,7,2024_07_DEN_NO,NO,DEN,17,5,4,3,15,5,35,6,0,2,2,1,39,28,97,174
2024,7,2024_07_DET_MIN,DET,MIN,10,4,1,0,18,8,49,4,4,5,4,4,25,22,144,247
2024,7,2024_07_DET_MIN,MIN,DET,10,4,0,0,16,8,59,4,4,5,3,2,28,22,139,244
2024,7,2024_07_HOU_GB,GB,HOU,10,4,0,0,18,8,55,3,4,3,3,3,33,24,82,195
2024,7,2024_07_HOU_GB,HOU,GB,13,4,0,0,15,5,55,4,3,2,4,2,21,10,142,55
2024,7,2024_07_KC_SF,KC,SF,14,8,2,1,22,4,48,2,1,5,5,4,27,16,184,145
2024,7,2024_07_KC_SF,SF,KC,11,2,1,1,18,6,40,1,2,4,4,2,32,17,101,209
2024,7,2024_07_LAC_ARI,ARI,LAC,7,2,1,0,22,3,15,0,3,2,3,2,26,14,181,145
2024,7,2024_07_LAC_ARI,LAC,ARI,14,6,1,1,20,5,57,3,0,5,1,0,39,27,59,336
2024,7,2024_07_LV_LA,LA,LV,10,2,1,0,15,3,28,1,2,3,4,2,23,14,115,144
2024,7,2024_07_LV_LA,LV,LA,15,3,1,1,20,10,80,2,1,1,4,0,44,21,122,195
2024,7,2024_07_MIA_IND,IND,MIA,13,4,0,0,16,4,25,0,2,3,4,1,24,10,155,129
2024,7,2024_07_MIA_IND,MIA,IND,15,6,1,0,18,6,50,2,0,1,3,1,26,15,188,149
2024,7,2024_07_NE_JAX,JAX,NE,10,6,1,0,23,4,24,0,2,3,6,3,21,15,171,195
2024,7,2024_07_NE_JAX,NE,JAX,12,6,1,0,17,7,35,2,0,3,2,2,38,26,38,257
2024,7,2024_07_NYJ_PIT,NYJ,PIT,10,3,2,1,17,5,50,1,1,3,3,2,40,24,54,271
2024,7,2024_07_NYJ_PIT,PIT,NYJ,14,5,2,2,21,4,36,1,1,6,6,4,29,16,149,260
2024,7,2024_07_PHI_NYG,NYG,PHI,14,3,0,0,10,5,35,8,5,0,1,0,29,17,76,43
2024,7,2024_07_PHI_NYG,PHI,NYG,13,1,3,3,20,6,35,5,8,4,4,4,15,10,269,70
2024,7,2024_07_SEA_ATL,ATL,SEA,15,8,2,2,22,9,72,3,1,4,2,2,36,25,155,214
2024,7,2024_07_SEA_ATL,SEA,ATL,11,4,1,1,20,5,42,1,3,6,5,3,29,19,103,236
2024,7,2024_07_TEN_BUF,BUF,TEN,10,3,0,0,18,5,40,1,3,6,6,4,33,21,74,315
2024,7,2024_07_TEN_BUF,TEN,BUF,16,6,2,1,18,8,52,3,1,2,3,1,40,25,89,200
2024,8,2024_08_ARI_MIA,ARI,MIA,13,7,0,0,22,4,29,0,1,4,4,3,36,26,82,307
2024,8,2024_08_ARI_MIA,MIA,ARI,15,11,0,0,22,2,15,1,0,3,4,3,38,28,150,227
2024,8,2024_08_ATL_TB,ATL,TB,12,6,2,2,20,4,43,2,0,5,4,4,29,23,129,265
2024,8,2024_08_ATL_TB,TB,ATL,14,9,2,1,24,6,45,0,2,3,3,3,50,37,102,330
2024,8,2024_08_BAL_CLE,BAL,CLE,10,2,2,0,22,7,53,3,2,8,5,3,38,23,124,263
2024,8,2024_08_BAL_CLE,CLE,BAL,15,8,0,0,22,7,74,2,3,5,5,3,42,27,80,321
2024,8,2024_08_BUF_SEA,BUF,SEA,15,8,1,1,29,13,85,1,1,5,6,4,34,24,164,281
2024,8,2024_08_BUF_SEA,SEA,BUF,7,1,1,0,17,11,82,1,1,1,3,1,29,21,32,201
2024,8,2024_08_CAR_DEN,CAR,DEN,14,5,4,1,14,8,49,2,2,3,3,2,38,24,69,215
2024,8,2024_08_CAR_DEN,DEN,CAR,17,11,2,1,23,4,43,2,2,4,5,4,39,30,102,298
2024,8,2024_08_CHI_WAS,CHI,WAS,12,2,1,0,15,8,60,3,2,4,3,2,25,10,202,107
2024,8,2024_08_CHI_WAS,WAS,CHI,15,5,0,0,22,5,30,2,3,6,3,0,38,21,168,313
2024,8,2024_08_DAL_SF,DAL,SF,12,4,2,1,18,6,30,2,2,4,4,3,38,25,56,236
2024,8,2024_08_DAL_SF,SF,DAL,16,8,1,0,19,9,73,2,2,5,4,3,26,18,223,246
2024,8,2024_08_GB_JAX,GB,JAX,11,3,0,0,22,3,20,1,1,6,7,3,27,18,170,252
2024,8,2024_08_GB_JAX,JAX,GB,9,1,1,1,19,8,59,1,1,8,3,3,32,21,91,299
2024,8,2024_08_IND_HOU,HOU,IND,13,4,0,0,21,5,30,2,5,3,6,2,37,25,96,267
2024,8,2024_08_IND_HOU,IND,HOU,13,2,2,2,17,9,57,5,2,4,3,2,32,10,163,140
2024,8,2024_08_KC_LV,KC,LV,16,12,0,0,23,8,55,1,5,2,4,3,38,27,82,252
2024,8,2024_08_KC_LV,LV,KC,13,6,2,1,15,5,32,5,1,1,4,2,30,24,33,195
2024,8,2024_08_MIN_LA,LA,MIN,10,4,1,1,26,6,40,0,3,3,5,4,34,25,107,279
2024,8,2024_08_MIN_LA,MIN,LA,7,2,0,0,17,9,50,3,0,3,4,2,25,18,64,212
2024,8,2024_08_NO_LAC,LAC,NO,12,3,1,0,19,4,34,3,5,5,4,3,32,20,122,256
2024,8,2024_08_NO_LAC,NO,LAC,16,2,1,1,15,7,66,5,3,7,2,0,42,22,117,249
2024,8,2024_08_NYG_PIT,NYG,PIT,15,5,1,1,17,11,65,4,4,5,4,1,39,24,157,237
2024,8,2024_08_NYG_PIT,PIT,NYG,13,6,0,0,20,5,50,4,4,5,6,1,28,20,167,259
2024,8,2024_08_NYJ_NE,NE,NYJ,15,7,1,1,18,5,50,2,1,1,4,3,31,18,112,138
2024,8,2024_08_NYJ_NE,NYJ,NE,10,4,0,0,22,8,55,1,2,5,5,3,29,17,112,224
2024,8,2024_08_PHI_CIN,CIN,PHI,13,10,1,0,18,1,3,1,0,3,3,2,37,26,58,222
2024,8,2024_08_PHI_CIN,PHI,CIN,11,6,1,1,24,4,40,0,1,4,6,4,20,16,161,236
2024,8,2024_08_TEN_DET,DET,TEN,9,3,0,0,16,3,29,4,1,2,7,6,19,15,164,61
2024,8,2024_08_TEN_DET,TEN,DET,11,3,2,1,23,7,55,1,4,4,4,2,38,22,158,258
2024,9,2024_09_CHI_ARI,ARI,CHI,13,5,1,0,18,2,15,3,6,3,5,3,20,13,213,137
2024,9,2024_09_CHI_ARI,CHI,ARI,14,3,4,2,16,6,33,6,3,1,1,0,41,22,69,172
2024,9,2024_09_DAL_ATL,ATL,DAL,13,4,2,2,17,4,26,2,3,3,4,4,25,19,100,210
2024,9,2024_09_DAL_ATL,DAL,ATL,13,3,5,1,22,9,55,3,2,3,3,2,51,31,137,243
2024,9,2024_09_DEN_BAL,BAL,DEN,8,3,0,0,24,6,53,1,4,7,7,5,19,16,127,269
2024,9,2024_09_DEN_BAL,DEN,BAL,14,6,5,1,19,9,71,4,1,5,4,1,34,20,122,197
2024,9,2024_09_DET_GB,DET,GB,12,4,2,2,17,4,36,1,0,1,5,2,22,18,124,137
2024,9,2024_09_DET_GB,GB,DET,12,3,3,2,19,10,67,0,1,4,4,1,40,23,138,275
2024,9,2024_09_HOU_NYJ,HOU,NYJ,17,6,2,2,21,7,60,8,2,5,4,1,31,11,187,135
2024,9,2024_09_HOU_NYJ,NYJ,HOU,12,5,1,1,17,9,83,2,8,3,4,3,32,22,100,193
2024,9,2024_09_IND_MIN,IND,MIN,11,3,2,1,13,7,50,3,4,2,1,0,27,16,68,159
2024,9,2024_09_IND_MIN,MIN,IND,12,6,1,1,29,3,41,4,3,7,5,3,35,29,133,282
2024,9,2024_09_JAX_PHI,JAX,PHI,10,3,2,1,14,4,17,2,3,2,4,2,33,16,60,159
2024,9,2024_09_JAX_PHI,PHI,JAX,17,9,2,0,21,8,67,3,2,7,5,4,25,18,237,210
2024,9,2024_09_LAC_CLE,CLE,LAC,17,6,3,2,21,4,25,6,6,1,3,1,46,26,79,213
2024,9,2024_09_LAC_CLE,LAC,CLE,14,5,1,1,13,5,35,6,6,7,4,4,27,18,96,246
2024,9,2024_09_LA_SEA,LA,SEA,13,3,0,0,21,8,83,0,7,5,4,1,44,25,68,298
2024,9,2024_09_LA_SEA,SEA,LA,15,4,3,2,20,12,95,7,0,9,6,4,34,21,107,317
2024,9,2024_09_LV_CIN,CIN,LV,15,8,1,1,26,7,60,1,5,3,6,5,39,27,130,243
2024,9,2024_09_LV_CIN,LV,CIN,13,5,1,0,16,6,51,5,1,4,3,2,33,21,60,157
2024,9,2024_09_MIA_BUF,BUF,MIA,10,5,1,1,24,4,40,1,1,2,6,3,40,25,94,233
2024,9,2024_09_MIA_BUF,MIA,BUF,8,4,1,1,25,8,57,1,1,2,5,3,28,25,149,224
2024,9,2024_09_NE_TEN,NE,TEN,11,3,1,1,19,8,58,4,1,3,2,2,41,29,110,185
2024,9,2024_09_NE_TEN,TEN,NE,16,7,1,0,24,10,67,1,4,4,5,2,33,20,167,233
2024,9,2024_09_NO_CAR,CAR,NO,10,4,0,0,15,6,55,1,1,3,3,3,27,16,80,166
2024,9,2024_09_NO_CAR,NO,CAR,15,5,3,2,25,10,109,1,1,4,4,2,33,18,197,230
2024,9,2024_09_TB_KC,KC,TB,18,12,1,1,28,3,30,4,2,2,5,4,44,34,124,260
2024,9,2024_09_TB_KC,TB,KC,11,5,0,0,16,6,50,2,4,0,3,3,31,23,95,189
2024,9,2024_09_WAS_NYG,NYG,WAS,11,6,2,2,25,4,51,2,0,3,4,3,28,20,164,162
2024,9,2024_09_WAS_NYG,WAS,NYG,12,5,2,2,21,5,52,0,2,5,6,3,22,15,149,209
2024,10,2024_10_ATL_NO,ATL,NO,14,5,2,1,25,6,45,3,0,7,4,2,38,23,181,287
2024,10,2024_10_ATL_NO,NO,ATL,13,5,1,0,14,8,76,0,3,5,5,2,25,16,96,269
2024,10,2024_10_BUF_IND,BUF,IND,14,7,3,2,21,8,54,2,4,5,5,2,37,22,135,280
2024,10,2024_10_BUF_IND,IND,BUF,11,4,3,2,19,5,25,4,2,5,5,2,35,26,121,240
2024,10,2024_10_CIN_BAL,BAL,CIN,12,7,0,0,20,11,81,0,3,2,5,5,33,25,101,290
2024,10,2024_10_CIN_BAL,CIN,BAL,16,8,4,2,26,3,23,3,0,4,5,5,57,34,49,421
2024,10,2024_10_DEN_KC,DEN,KC,13,7,0,0,16,6,35,2,4,3,3,2,30,22,78,182
2024,10,2024_10_DEN_KC,KC,DEN,16,7,2,2,19,3,10,4,2,4,4,1,42,28,57,243
2024,10,2024_10_DET_HOU,DET,HOU,12,7,0,0,19,4,61,0,4,6,4,3,30,15,105,240
2024,10,2024_10_DET_HOU,HOU,DET,15,6,0,0,16,4,30,4,0,3,4,2,33,19,56,192
2024,10,2024_10_MIA_LA,LA,MIA,12,3,0,0,20,6,64,4,3,2,3,0,46,32,70,257
2024,10,2024_10_MIA_LA,MIA,LA,13,6,0,0,15,1,15,3,4,3,3,2,28,20,67,171
2024,10,2024_10_MIN_JAX,JAX,MIN,11,5,0,0,10,3,25,3,1,1,1,1,22,14,56,87
2024,10,2024_10_MIN_JAX,MIN,JAX,14,5,1,1,27,6,40,1,3,3,5,0,38,24,169,233
2024,10,2024_10_NE_CHI,CHI,NE,14,1,4,2,11,5,25,9,1,0,1,0,30,16,73,69
2024,10,2024_10_NE_CHI,NE,CHI,14,5,1,1,16,7,40,1,9,3,5,1,25,15,144,184
2024,10,2024_10_NYG_CAR,CAR,NYG,15,6,0,0,15,10,87,1,2,6,3,2,25,15,188,118
2024,10,2024_10_NYG_CAR,NYG,CAR,15,7,0,0,24,3,15,2,1,2,4,2,37,22,167,175
2024,10,2024_10_NYJ_ARI,ARI,NYJ,7,5,1,1,28,5,58,1,3,2,5,4,24,22,147,259
2024,10,2024_10_NYJ_ARI,NYJ,ARI,13,6,3,1,17,3,25,3,1,0,3,0,35,22,79,128
2024,10,2024_10_PHI_DAL,DAL,PHI,14,3,2,2,11,5,40,3,5,0,2,0,29,17,97,49
2024,10,2024_10_PHI_DAL,PHI,DAL,11,4,1,1,24,7,49,5,3,4,7,4,22,15,187,161
2024,10,2024_10_PIT_WAS,PIT,WAS,16,7,2,1,21,5,49,3,3,4,5,4,29,14,140,172
2024,10,2024_10_PIT_WAS,WAS,PIT,14,5,1,0,19,5,41,3,3,3,3,3,34,17,60,182
2024,10,2024_10_SF_TB,SF,TB,11,5,0,0,24,6,49,3,2,5,4,2,36,25,75,338
2024,10,2024_10_SF_TB,TB,SF,14,5,1,1,18,5,42,2,3,0,4,2,29,18,110,105
2024,10,2024_10_TEN_LAC,LAC,TEN,10,4,1,1,22,5,30,0,7,2,5,3,18,14,145,164
2024,10,2024_10_TEN_LAC,TEN,LAC,9,3,0,0,19,9,68,7,0,1,4,2,23,18,132,157
2024,11,2024_11_ATL_DEN,ATL,DEN,13,4,2,2,13,6,52,4,1,2,1,0,31,20,50,176
2024,11,2024_11_ATL_DEN,DEN,ATL,11,6,1,1,22,4,45,1,4,4,5,5,33,28,105,295
2024,11,2024_11_BAL_PIT,BAL,PIT,11,4,0,0,16,12,80,2,4,5,2,2,34,16,124,205
2024,11,2024_11_BAL_PIT,PIT,BAL,16,4,1,0,18,7,45,4,2,3,4,0,36,23,122,181
2024,11,2024_11_CIN_LAC,CIN,LAC,17,5,3,3,24,8,56,3,2,8,5,3,50,28,110,342
2024,11,2024_11_CIN_LAC,LAC,CIN,11,3,1,1,24,5,50,2,3,11,5,4,36,17,155,280
2024,11,2024_11_CLE_NO,CLE,NO,13,3,3,1,22,3,14,3,1,5,3,2,49,30,66,379
2024,11,2024_11_CLE_NO,NO,CLE,10,5,1,1,19,5,41,1,3,5,6,5,29,22,214,259
2024,11,2024_11_GB_CHI,CHI,GB,16,9,3,3,23,7,50,3,1,3,3,2,32,23,179,212
2024,11,2024_11_GB_CHI,GB,CHI,5,1,1,0,19,3,25,1,3,5,5,3,17,13,106,260
2024,11,2024_11_HOU_DAL,DAL,HOU,15,5,4,0,24,9,66,5,1,3,2,1,56,33,64,324
2024,11,2024_11_HOU_DAL,HOU,DAL,12,4,2,1,20,9,69,1,5,5,6,3,34,23,141,250
2024,11,2024_11_IND_NYJ,IND,NYJ,15,6,2,1,18,5,40,2,3,4,4,3,31,20,91,241
2024,11,2024_11_IND_NYJ,NYJ,IND,13,4,1,0,10,2,14,3,2,3,4,3,29,22,91,162
2024,11,2024_11_JAX_DET,DET,JAX,10,6,3,3,37,4,46,0,1,11,8,7,33,27,196,449
2024,11,2024_11_JAX_DET,JAX,DET,10,2,2,1,10,6,40,1,0,3,1,0,29,17,41,129
2024,11,2024_11_KC_BUF,BUF,KC,15,9,2,1,24,3,24,0,2,6,5,4,40,27,104,262
2024,11,2024_11_KC_BUF,KC,BUF,10,5,1,0,19,6,57,2,0,1,3,3,33,23,78,181
2024,11,2024_11_LA_NE,LA,NE,8,2,1,1,19,7,66,0,3,5,5,4,27,18,107,295
2024,11,2024_11_LA_NE,NE,LA,14,6,0,0,26,7,45,3,0,2,5,2,39,29,125,257
2024,11,2024_11_LV_MIA,LV,MIA,14,8,2,2,22,7,49,3,2,4,4,2,43,30,60,268
2024,11,2024_11_LV_MIA,MIA,LV,12,8,2,2,24,4,23,2,3,3,5,4,36,28,82,271
2024,11,2024_11_MIN_TEN,MIN,TEN,14,5,0,0,22,3,35,2,5,4,4,3,32,20,82,236
2024,11,2024_11_MIN_TEN,TEN,MIN,15,6,2,0,11,12,91,5,2,4,2,1,31,17,33,261
2024,11,2024_11_SEA_SF,SEA,SF,13,6,2,1,19,4,20,4,2,2,2,2,32,25,94,195
2024,11,2024_11_SEA_SF,SF,SEA,11,7,0,0,21,9,54,2,4,1,3,2,28,21,131,146
2024,11,2024_11_WAS_PHI,PHI,WAS,16,9,0,0,23,4,49,2,3,6,5,3,28,18,228,206
2024,11,2024_11_WAS_PHI,WAS,PHI,12,3,2,1,18,4,25,3,2,2,3,2,33,22,93,173
2024,12,2024_12_ARI_SEA,ARI,SEA,12,3,1,0,15,5,60,5,5,4,2,0,37,24,49,249
2024,12,2024_12_ARI_SEA,SEA,ARI,14,7,0,0,17,5,51,5,5,3,2,1,31,22,65,220
2024,12,2024_12_BAL_LAC,BAL,LAC,15,8,3,3,19,9,102,1,4,5,4,4,23,16,212,177
2024,12,2024_12_BAL_LAC,LAC,BAL,14,5,2,2,19,7,62,4,1,0,2,2,36,21,83,202
2024,12,2024_12_DAL_WAS,DAL,WAS,11,2,0,0,19,4,20,1,4,3,5,4,32,24,91,241
2024,12,2024_12_DAL_WAS,WAS,DAL,12,4,0,0,19,8,78,4,1,3,3,3,38,25,147,267
2024,12,2024_12_DEN_LV,DEN,LV,15,6,0,0,19,6,58,1,5,4,4,2,42,25,63,262
2024,12,2024_12_DEN_LV,LV,DEN,14,4,2,2,21,4,44,5,1,3,5,1,53,31,69,300
2024,12,2024_12_DET_IND,DET,IND,15,9,1,0,26,5,45,3,0,2,4,3,36,26,137,253
2024,12,2024_12_DET_IND,IND,DET,12,3,1,0,10,10,75,0,3,4,2,0,28,11,96,172
2024,12,2024_12_KC_CAR,CAR,KC,13,5,2,2,21,9,53,2,5,4,6,2,35,21,87,249
2024,12,2024_12_KC_CAR,KC,CAR,13,8,1,1,27,10,91,5,2,3,6,3,37,27,165,226
2024,12,2024_12_MIN_CHI,CHI,MIN,17,6,3,2,20,7,80,3,3,6,3,3,50,32,78,322
2024,12,2024_12_MIN_CHI,MIN,CHI,13,6,1,0,22,5,45,3,3,7,7,3,35,23,124,328
2024,12,2024_12_NE_MIA,MIA,NE,12,4,0,0,23,3,17,2,4,4,5,4,40,29,65,308
2024,12,2024_12_NE_MIA,NE,MIA,14,3,3,1,14,10,75,4,2,3,3,1,39,22,86,185
2024,12,2024_12_PHI_LA,LA,PHI,8,0,3,3,23,4,38,5,1,3,5,3,37,24,92,198
2024,12,2024_12_PHI_LA,PHI,LA,15,9,1,0,24,4,52,1,5,5,7,4,22,15,314,167
2024,12,2024_12_PIT_CLE,CLE,PIT,10,1,4,4,17,8,48,1,4,3,4,3,29,18,85,221
2024,12,2024_12_PIT_CLE,PIT,CLE,16,7,3,1,17,6,39,4,1,6,3,2,30,21,120,248
2024,12,2024_12_SF_GB,GB,SF,13,6,2,1,22,5,40,2,2,2,5,5,23,13,169,156
2024,12,2024_12_SF_GB,SF,GB,10,3,2,0,11,9,77,2,2,5,1,1,29,17,44,197
2024,12,2024_12_TB_NYG,NYG,TB,11,5,2,0,17,4,42,4,0,2,3,1,32,22,76,169
2024,12,2024_12_TB_NYG,TB,NYG,11,6,2,1,24,4,29,0,4,6,5,4,30,24,157,294
2024,12,2024_12_TEN_HOU,HOU,TEN,13,3,0,0,12,11,81,4,8,3,5,2,33,20,40,220
2024,12,2024_12_TEN_HOU,TEN,HOU,14,4,1,1,18,6,35,8,4,4,5,3,25,18,132,237
2024,13,2024_13_ARI_MIN,ARI,MIN,13,5,1,0,25,10,96,1,5,1,6,1,45,31,154,252
2024,13,2024_13_ARI_MIN,MIN,ARI,8,1,1,1,19,3,56,5,1,3,4,2,31,21,68,205
2024,13,2024_13_CHI_DET,CHI,DET,15,7,2,0,17,8,78,5,2,4,3,3,40,20,78,223
2024,13,2024_13_CHI_DET,DET,CHI,14,5,1,1,24,6,79,2,5,3,5,2,34,21,194,211
2024,13,2024_13_CLE_DEN,CLE,DEN,19,9,2,2,28,5,46,3,0,6,5,4,59,34,77,477
2024,13,2024_13_CLE_DEN,DEN,CLE,13,6,0,0,19,4,57,0,3,3,7,3,35,18,106,294
2024,13,2024_13_HOU_JAX,HOU,JAX,13,5,1,1,20,3,15,2,0,5,4,2,34,22,108,218
2024,13,2024_13_HOU_JAX,JAX,HOU,15,5,2,2,19,4,30,0,2,4,4,2,44,24,97,278
2024,13,2024_13_IND_NE,IND,NE,11,5,3,3,20,2,15,0,4,1,4,3,24,12,146,109
2024,13,2024_13_IND_NE,NE,IND,11,6,0,0,23,7,88,4,0,3,6,2,31,24,200,224
2024,13,2024_13_LAC_ATL,ATL,LAC,14,3,4,2,24,2,10,1,5,2,4,1,39,24,116,234
