season,player_id,player,kind,touched,yards,epa,fumble_lost
2022,00-0035640,D.Metcalf,target,1,35.0,2.0016,0
2022,00-0035640,D.Metcalf,target,0,0.0,-0.4062,0
2022,00-0038134,K.Walker,rush,1,6.0,-0.1354,0
2022,00-0036425,D.Dallas,target,1,4.0,-0.4645,0
2022,00-0036244,C.Parkinson,target,0,0.0,-0.9306,0
2022,00-0038134,K.Walker,rush,1,4.0,-0.001,0
2022,00-0035640,D.Metcalf,target,0,0.0,-0.8305,0
2022,00-0030068,M.Goodwin,target,0,0.0,-1.4042,0
2022,00-0034386,Ju.Watson,target,0,0.0,-0.5492,0
2022,00-0033857,J.Smith-Schuster,target,1,7.0,0.0899,0
2022,00-0030506,T.Kelce,target,0,0.0,-1.7132,0
2022,00-0038134,K.Walker,rush,1,20.0,1.3739,0
2022,00-0038134,K.Walker,rush,1,11.0,0.4593,0
2022,00-0038134,K.Walker,rush,1,2.0,-0.4726,0
2022,00-0038134,K.Walker,rush,1,5.0,-0.0108,0
2022,00-0035022,P.Hart,target,1,2.0,-1.1304,0
2022,00-0030565,G.Smith,rush,1,2.0,2.456,0
2022,00-0038134,K.Walker,target,1,-2.0,-1.1514,0
2022,00-0038134,K.Walker,rush,1,2.0,-0.3289,0
2022,00-0036244,C.Parkinson,target,1,6.0,-0.84,0
2022,00-0036244,C.Parkinson,target,1,0.0,-2.9274,0
2022,00-0037197,I.Pacheco,rush,1,4.0,-0.1055,0
2022,00-0033857,J.Smith-Schuster,target,1,13.0,1.5796,0
2022,00-0031376,J.McKinnon,rush,1,-1.0,-0.8047,0
2022,00-0030506,T.Kelce,target,0,0.0,-1.1705,0
2022,00-0038134,K.Walker,rush,1,4.0,-0.0445,0
2022,00-0038134,K.Walker,rush,1,20.0,1.7629,0
2022,00-0034159,W.Dissly,target,1,19.0,1.3879,0
2022,00-0038134,K.Walker,rush,1,-1.0,-0.6152,0
2022,00-0038134,K.Walker,rush,1,9.0,0.648,0
2022,00-0038134,K.Walker,rush,1,-1.0,-1.2306,0
2022,00-0032951,L.Treadwell,target,1,7.0,-2.7277,0
2022,00-0037197,I.Pacheco,rush,1,2.0,-0.4225,0
2022,00-0034272,M.Valdes-Scantling,target,0,0.0,-0.7493,0
2022,00-0033857,J.Smith-Schuster,target,1,7.0,-0.4413,0
2022,00-0038134,K.Walker,rush,1,9.0,0.8519,0
2022,00-0038134,K.Walker,rush,1,4.0,0.0208,0
2022,00-0038134,K.Walker,rush,1,-5.0,-1.0844,0
2022,00-0038134,K.Walker,rush,1,5.0,-0.229,0
2022,00-0035640,D.Metcalf,target,1,10.0,2.1221,0
2022,00-0036425,D.Dallas,target,1,7.0,0.4195,0
2022,00-0038134,K.Walker,rush,1,5.0,0.3648,0
2022,00-0038134,K.Walker,rush,1,-2.0,-0.8329,0
2022,00-0030068,M.Goodwin,target,0,0.0,-4.5668,0
2022,00-0030506,T.Kelce,target,1,20.0,0.9392,0
2022,00-0030506,T.Kelce,target,1,52.0,3.0792,0
2022,00-0037197,I.Pacheco,rush,1,5.0,0.3701,0
2022,00-0037197,I.Pacheco,rush,1,0.0,-0.9809,0
2022,00-0033873,P.Mahomes,rush,1,3.0,2.5121,0
2022,00-0030068,M.Goodwin,target,0,0.0,-0.4626,0
2022,00-0032951,L.Treadwell,target,0,0.0,-0.5766,0
2022,00-0035644,N.Fant,target,1,6.0,-0.3238,0
2022,00-0030565,G.Smith,rush,1,5.0,2.1043,0
2022,00-0036244,C.Parkinson,target,1,39.0,2.3047,0
2022,00-0036425,D.Dallas,target,1,2.0,-0.4099,0
2022,00-0035022,P.Hart,target,0,0.0,-0.4294,0
2022,00-0032951,L.Treadwell,target,0,0.0,-0.8319,0
2022,00-0032951,L.Treadwell,target,1,17.0,3.1641,0
2022,00-0035644,N.Fant,target,1,6.0,1.7275,0
2022,00-0031376,J.McKinnon,rush,1,2.0,-1.3649,0
2022,00-0037197,I.Pacheco,rush,1,5.0,0.1095,0
2022,00-0037197,I.Pacheco,rush,1,1.0,-0.389,0
2022,00-0034386,Ju.Watson,target,0,0.0,-1.4323,0
2022,00-0036425,D.Dallas,target,1,7.0,0.0396,0
2022,00-0036425,D.Dallas,target,1,8.0,0.0656,0
2022,00-0030565,G.Smith,rush,1,9.0,0.2954,0
2022,00-0037256,R.White,rush,1,18.0,1.4323,0
2022,00-0037256,R.White,rush,1,7.0,0.2983,0
2022,00-0038129,C.Otton,target,0,0.0,-0.5758,0
2022,00-0027944,J.Jones,target,0,0.0,-1.4934,0
2022,00-0033553,J.Conner,target,1,-2.0,-1.2474,0
2022,00-0035500,G.Dortch,target,1,11.0,1.4063,0
2022,00-0035500,G.Dortch,rush,1,3.0,0.502,0
2022,00-0035146,T.McSorley,rush,1,4.0,-0.2025,0
2022,00-0033553,J.Conner,rush,1,4.0,-0.0628,0
2022,00-0035662,M.Brown,target,0,0.0,-1.926,0
2022,00-0032437,K.Grugier-Hill,target,1,4.0,2.8645,0
2022,00-0033553,J.Conner,rush,1,11.0,0.6771,0
2022,00-0035500,G.Dortch,target,1,23.0,1.522,0
2022,00-0037299,K.Ingram,rush,1,2.0,-0.3793,0
2022,00-0035146,T.McSorley,rush,1,2.0,-0.5705,0
2022,00-0033856,L.Fournette,rush,1,14.0,1.5794,0
2022,00-0033856,L.Fournette,rush,1,0.0,-0.6236,0
2022,00-0033856,L.Fournette,rush,1,0.0,-1.8167,0
2022,00-0033856,L.Fournette,rush,1,-1.0,-3.6042,0
2022,00-0033553,J.Conner,target,1,3.0,-0.5135,0
2022,00-0030564,D.Hopkins,target,0,0.0,-1.0255,0
2022,00-0035500,G.Dortch,target,1,9.0,-0.6648,0
2022,00-0034411,R.Gage,target,1,10.0,0.6637,0
2022,00-0037256,R.White,rush,1,-1.0,-0.9019,0
2022,00-0031408,M.Evans,target,1,5.0,-0.0989,0
2022,00-0038129,C.Otton,target,0,0.0,-1.4834,0
2022,00-0035500,G.Dortch,rush,1,20.0,1.2486,0
2022,00-0030564,D.Hopkins,target,0,0.0,-0.5357,0
2022,00-0032725,S.Anderson,target,0,0.0,-0.9115,0
2022,00-0035146,T.McSorley,rush,1,3.0,-1.2256,0
2022,00-0033856,L.Fournette,target,1,5.0,-0.0144,0
2022,00-0033856,L.Fournette,rush,1,3.0,-0.1902,0
2022,00-0033921,C.Godwin,target,1,5.0,0.9168,0
2022,00-0035298,S.Miller,target,0,0.0,-0.4921,0
2022,00-0033856,L.Fournette,rush,1,23.0,1.9967,0
2022,00-0033856,L.Fournette,rush,1,0.0,-0.5619,0
2022,00-0033921,C.Godwin,target,1,12.0,1.4008,0
2022,00-0033856,L.Fournette,target,0,0.0,-0.4325,0
2022,00-0033856,L.Fournette,rush,1,4.0,-0.2518,0
2022,00-0033921,C.Godwin,target,1,5.0,-0.155,0
2022,00-0019596,T.Brady,rush,1,2.0,1.4932,0
2022,00-0038129,C.Otton,target,0,0.0,-0.4606,0
2022,00-0033856,L.Fournette,target,1,6.0,-0.0849,0
2022,00-0033856,L.Fournette,target,1,8.0,-0.1591,0
2022,00-0035146,T.McSorley,rush,1,-1.0,-0.8262,0
2022,00-0035662,M.Brown,target,0,0.0,-0.7846,0
2022,00-0030564,D.Hopkins,target,0,0.0,-0.9017,0
2022,00-0037256,R.White,rush,1,1.0,-0.5217,0
2022,00-0037256,R.White,target,1,8.0,0.7708,0
2022,00-0033921,C.Godwin,target,1,10.0,0.847,0
2022,00-0031408,M.Evans,target,0,0.0,-5.8711,0
2022,00-0033553,J.Conner,rush,1,7.0,0.3502,0
2022,00-0033553,J.Conner,rush,1,6.0,0.5481,0
2022,00-0033553,J.Conner,rush,1,-1.0,-0.8611,0
2022,00-0030564,D.Hopkins,target,0,0.0,-0.7104,0
2022,00-0033856,L.Fournette,rush,1,5.0,0.0168,0
2022,00-0033856,L.Fournette,target,1,7.0,0.4216,0
2022,00-0033856,L.Fournette,rush,1,3.0,-0.0964,0
2022,00-0033856,L.Fournette,target,1,6.0,0.1261,0
2022,00-0034411,R.Gage,target,0,0.0,-0.7985,0
2022,00-0033553,J.Conner,target,1,2.0,-0.4745,0
2022,00-0033553,J.Conner,target,1,9.0,0.6409,0
2022,00-0033553,J.Conner,target,1,3.0,-0.1048,0
2022,00-0037744,T.McBride,target,0,0.0,-0.2464,0
2022,00-0035500,G.Dortch,target,1,17.0,1.4002,0
2022,00-0030564,D.Hopkins,target,0,0.0,-0.244,0
2022,00-0035500,G.Dortch,target,1,4.0,-0.1936,0
2022,00-0035662,M.Brown,target,0,0.0,0.0211,0
2022,00-0033553,J.Conner,rush,1,0.0,-0.5744,0
2022,00-0033553,J.Conner,target,1,4.0,-0.3205,0
2022,00-0035500,G.Dortch,target,1,4.0,-1.1354,0
2022,00-0037256,R.White,rush,1,4.0,-0.2479,0
2022,00-0033921,C.Godwin,target,1,4.0,-0.0524,0
2022,00-0033921,C.Godwin,target,0,0.0,-1.7206,0
2022,00-0033553,J.Conner,target,0,0.0,-0.6472,0
2022,00-0037744,T.McBride,target,1,7.0,-0.2292,0
2022,00-0035500,G.Dortch,target,1,9.0,-0.2632,0
2022,00-0033856,L.Fournette,rush,1,6.0,0.2988,0
2022,00-0033856,L.Fournette,rush,1,2.0,-0.5444,0
2022,00-0033856,L.Fournette,rush,1,3.0,0.9194,0
2022,00-0033856,L.Fournette,rush,1,3.0,-0.2197,0
2022,00-0033921,C.Godwin,target,1,10.0,1.1396,0
2022,00-0033856,L.Fournette,rush,1,5.0,0.0847,0
2022,00-0034411,R.Gage,target,1,11.0,1.2838,0
2022,00-0033856,L.Fournette,rush,1,1.0,-0.566,0
2022,00-0033856,L.Fournette,rush,1,-2.0,-1.1549,0
2022,00-0031408,M.Evans,target,0,0.0,-2.9077,0
2022,00-0033553,J.Conner,rush,1,4.0,-0.2665,0
2022,00-0035500,G.Dortch,target,1,5.0,0.5519,0
2022,00-0033553,J.Conner,rush,1,3.0,0.5524,0
2022,00-0035500,G.Dortch,rush,1,2.0,-0.4898,0
2022,00-0035662,M.Brown,target,1,47.0,3.5047,0
2022,00-0033553,J.Conner,rush,1,0.0,-0.4762,0
2022,00-0035662,M.Brown,target,1,-1.0,-1.0091,0
2022,00-0037256,R.White,rush,1,2.0,-0.5017,0
2022,00-0036450,K.Vaughn,rush,1,6.0,0.2251,0
2022,00-0031408,M.Evans,target,0,0.0,-1.635,0
2022,00-0033553,J.Conner,rush,1,4.0,-0.0878,0
2022,00-0037744,T.McBride,target,1,5.0,0.4457,0
2022,00-0035146,T.McSorley,rush,1,2.0,0.4078,0
2022,00-0032725,S.Anderson,target,0,0.0,-0.4354,0
2022,00-0033553,J.Conner,rush,1,22.0,2.8179,0
2022,00-0033856,L.Fournette,target,1,44.0,2.9137,0
2022,00-0033856,L.Fournette,target,1,0.0,-0.4342,0
2022,00-0033921,C.Godwin,target,1,5.0,-0.0913,0
2022,00-0033856,L.Fournette,target,1,10.0,1.4295,0
2022,00-0038129,C.Otton,target,1,5.0,0.2858,0
2022,00-0031408,M.Evans,target,0,0.0,-0.9945,0
2022,00-0037256,R.White,target,1,3.0,2.3838,0
2022,00-0030564,D.Hopkins,target,1,4.0,-0.107,0
2022,00-0035500,G.Dortch,target,1,9.0,0.699,0
2022,00-0033553,J.Conner,rush,1,11.0,0.6578,0
2022,00-0033553,J.Conner,rush,1,6.0,0.2981,0
2022,00-0033553,J.Conner,rush,1,3.0,-0.2066,0
2022,00-0035146,T.McSorley,rush,1,0.0,-5.1066,1
2022,00-0038129,C.Otton,target,0,0.0,-0.5166,0
2022,00-0037256,R.White,target,1,4.0,-0.2659,0
2022,00-0033921,C.Godwin,target,1,12.0,1.8779,0
2022,00-0034411,R.Gage,target,1,8.0,0.4338,0
2022,00-0037256,R.White,rush,1,5.0,0.3752,0
2022,00-0031408,M.Evans,target,0,0.0,-0.5058,0
2022,00-0037256,R.White,target,1,2.0,-0.7076,0
2022,00-0033921,C.Godwin,target,0,0.0,-0.6557,0
2022,00-0035146,T.McSorley,rush,1,4.0,-0.3563,0
2022,00-0037744,T.McBride,target,1,5.0,-0.3751,0
2022,00-0030564,D.Hopkins,target,0,0.0,-0.8778,0
2022,00-0038129,C.Otton,target,0,0.0,-0.3492,0
2022,00-0038129,C.Otton,target,1,7.0,-0.039,0
2022,00-0033856,L.Fournette,rush,1,1.0,-1.0642,0
2022,00-0035500,G.Dortch,target,1,7.0,-0.1003,0
2022,00-0033553,J.Conner,target,1,22.0,0.2847,0
2022,00-0030564,D.Hopkins,target,0,0.0,-0.1125,0
2022,00-0030564,D.Hopkins,target,0,0.0,-0.5455,0
2022,00-0033553,J.Conner,rush,1,-1.0,-1.2761,0
2022,00-0035662,M.Brown,target,1,11.0,2.1649,0
2022,00-0035662,M.Brown,rush,1,1.0,-0.2281,0
2022,00-0035500,G.Dortch,target,0,0.0,-0.5359,0
2022,00-0030564,D.Hopkins,target,0,0.0,-1.3721,0
2022,00-0033856,L.Fournette,target,1,4.0,-0.1865,0
2022,00-0031408,M.Evans,target,1,8.0,0.8675,0
2022,00-0034411,R.Gage,target,1,23.0,1.5081,0
2022,00-0027944,J.Jones,target,1,5.0,0.0476,0
2022,00-0031408,M.Evans,target,1,16.0,1.2202,0
2022,00-0034411,R.Gage,target,1,13.0,0.7877,0
2022,00-0033856,L.Fournette,rush,1,4.0,-0.2062,0
2022,00-0033856,L.Fournette,rush,1,-2.0,-1.3576,0
2022,00-0037746,B.Robinson,rush,1,-2.0,-1.0916,0
2022,00-0037746,B.Robinson,rush,1,6.0,0.1167,0
2022,00-0037741,J.Dotson,target,0,0.0,-1.4389,0
2022,00-0036261,B.Aiyuk,target,1,9.0,0.8876,0
2022,00-0033280,C.McCaffrey,rush,1,4.0,-0.0425,0
2022,00-0036261,B.Aiyuk,target,0,0.0,-0.5145,0
2022,00-0033280,C.McCaffrey,rush,1,3.0,-0.6876,0
2022,00-0033288,G.Kittle,target,1,25.0,2.9709,0
2022,00-0037827,T.Davis-Price,rush,1,6.0,0.1928,0
2022,00-0037827,T.Davis-Price,rush,1,3.0,-0.0642,0
2022,00-0037827,T.Davis-Price,rush,1,0.0,-1.0687,0
2022,00-0033280,C.McCaffrey,rush,1,0.0,-4.2863,0
2022,00-0037746,B.Robinson,rush,1,-1.0,-1.0434,0
2022,00-0037746,B.Robinson,rush,1,5.0,-0.208,0
2022,00-0035659,T.McLaurin,target,0,0.0,-0.9997,0
2022,00-0033280,C.McCaffrey,target,1,6.0,0.1482,0
2022,00-0036261,B.Aiyuk,target,0,0.0,-0.8233,0
2022,00-0031260,L.Thomas,target,1,3.0,-0.3554,0
2022,00-0037746,B.Robinson,rush,1,9.0,1.1981,0
2022,00-0037746,B.Robinson,rush,1,1.0,-0.5773,0
2022,00-0031800,T.Heinicke,rush,1,-4.0,-1.4719,0
2022,00-0035659,T.McLaurin,target,1,14.0,2.7358,0
2022,00-0036328,A.Gibson,rush,1,0.0,-0.5245,0
2022,00-0037746,B.Robinson,rush,1,1.0,-0.5326,0
2022,00-0037746,B.Robinson,rush,1,0.0,-0.8487,0
2022,00-0037741,J.Dotson,target,1,11.0,2.023,0
2022,00-0037746,B.Robinson,rush,1,3.0,-0.3628,0
2022,00-0037746,B.Robinson,rush,1,10.0,1.1615,0
2022,00-0036328,A.Gibson,rush,1,2.0,-0.3896,0
2022,00-0037741,J.Dotson,target,1,25.0,2.3032,0
2022,00-0037746,B.Robinson,rush,1,0.0,-0.4363,0
2022,00-0037746,B.Robinson,rush,1,4.0,0.4224,0
2022,00-0037746,B.Robinson,rush,1,0.0,-1.233,0
2022,00-0036328,A.Gibson,rush,1,0.0,-3.783,0
2022,00-0033280,C.McCaffrey,rush,1,3.0,-0.1132,0
2022,00-0033280,C.McCaffrey,rush,1,9.0,0.9125,0
2022,00-0037827,T.Davis-Price,rush,1,1.0,-0.3772,0
2022,00-0033288,G.Kittle,target,0,0.0,-0.6392,0
2022,00-0036259,J.Jennings,target,1,15.0,2.0301,0
2022,00-0033288,G.Kittle,target,0,0.0,-0.4521,0
2022,00-0034407,R.McCloud,rush,1,71.0,6.3485,0
2022,00-0032975,J.Williams,rush,1,2.0,-0.5243,0
2022,00-0036328,A.Gibson,target,1,9.0,1.2019,0
2022,00-0037746,B.Robinson,rush,1,0.0,-0.5772,0
2022,00-0037746,B.Robinson,rush,1,-1.0,-0.9991,0
2022,00-0037741,J.Dotson,target,0,0.0,-1.1871,0
2022,00-0036259,J.Jennings,target,0,0.0,-3.7287,0
2022,00-0037746,B.Robinson,rush,1,5.0,0.1362,0
2022,00-0037746,B.Robinson,rush,1,4.0,0.3252,0
2022,00-0037741,J.Dotson,target,1,9.0,1.2656,0
2022,00-0036328,A.Gibson,rush,1,5.0,-0.1441,0
2022,00-0033282,C.Samuel,target,1,14.0,2.0263,0
2022,00-0036328,A.Gibson,rush,1,3.0,-0.1295,0
2022,00-0037741,J.Dotson,target,1,4.0,2.3001,0
2022,00-0033280,C.McCaffrey,rush,1,2.0,-0.1729,0
2022,00-0036261,B.Aiyuk,target,1,13.0,1.1093,0
2022,00-0033288,G.Kittle,target,1,13.0,0.8018,0
2022,00-0033280,C.McCaffrey,rush,1,3.0,-0.2509,0
2022,00-0033280,C.McCaffrey,rush,1,7.0,0.8386,0
2022,00-0033280,C.McCaffrey,rush,1,4.0,-0.2378,0
2022,00-0037827,T.Davis-Price,rush,1,2.0,-0.4333,0
2022,00-0033288,G.Kittle,target,1,34.0,3.9932,0
2022,00-0037746,B.Robinson,rush,1,2.0,-0.506,0
2022,00-0031260,L.Thomas,target,1,2.0,-0.415,0
2022,00-0036328,A.Gibson,target,0,0.0,-1.2482,0
2022,00-0033280,C.McCaffrey,rush,1,3.0,-0.207,0
2022,00-0034407,R.McCloud,target,0,0.0,-1.0958,0
2022,00-0037746,B.Robinson,rush,1,2.0,-0.4844,0
2022,00-0037746,B.Robinson,rush,1,4.0,-0.1039,0
2022,00-0033282,C.Samuel,target,1,3.0,-0.8311,0
2022,00-0031800,T.Heinicke,rush,1,0.0,-3.3046,0
2022,00-0036261,B.Aiyuk,target,1,1.0,-0.355,0
2022,00-0033288,G.Kittle,target,1,33.0,3.4948,0
2022,00-0037741,J.Dotson,target,1,18.0,1.1783,0
2022,00-0035659,T.McLaurin,target,1,51.0,3.5254,0
2022,00-0037746,B.Robinson,rush,1,3.0,0.08,0
2022,00-0035659,T.McLaurin,target,1,3.0,1.3435,0
2022,00-0036261,B.Aiyuk,target,1,54.0,3.4751,0
2022,00-0033280,C.McCaffrey,rush,1,1.0,-0.2888,0
2022,00-0033280,C.McCaffrey,target,1,6.0,-0.4651,0
2022,00-0033282,C.Samuel,rush,1,2.0,-0.4747,0
2022,00-0033280,C.McCaffrey,rush,1,0.0,-0.4684,0
2022,00-0033288,G.Kittle,target,1,5.0,-0.2577,0
2022,00-0037834,B.Purdy,rush,1,6.0,-0.9294,0
2022,00-0037746,B.Robinson,rush,1,3.0,-0.378,0
2022,00-0037746,B.Robinson,target,0,0.0,-4.4256,0
2022,00-0036261,B.Aiyuk,target,1,4.0,-0.0646,0
2022,00-0033280,C.McCaffrey,rush,1,-2.0,-0.7313,0
2022,00-0036259,J.Jennings,target,1,6.0,-0.8385,0
2022,00-0031260,L.Thomas,target,0,0.0,-0.5296,0
2022,00-0032975,J.Williams,rush,1,9.0,0.877,0
2022,00-0033282,C.Samuel,target,1,4.0,0.5055,0
2022,00-0032975,J.Williams,target,1,21.0,1.492,0
2022,00-0031260,L.Thomas,target,1,4.0,-0.1128,0
2022,00-0036328,A.Gibson,target,1,12.0,1.0487,0
2022,00-0032975,J.Williams,target,1,7.0,0.4123,0
2022,00-0031260,L.Thomas,target,1,5.0,0.3009,0
2022,00-0037741,J.Dotson,target,0,0.0,-0.4195,0
2022,00-0031260,L.Thomas,target,0,0.0,-0.618,0
2022,00-0033282,C.Samuel,target,1,20.0,3.5621,0
2022,00-0037827,T.Davis-Price,rush,1,2.0,-0.4316,0
2022,00-0037827,T.Davis-Price,rush,1,7.0,0.6337,0
2022,00-0037827,T.Davis-Price,rush,1,6.0,0.6215,0
2022,00-0037827,T.Davis-Price,rush,1,3.0,-0.6697,0
2022,00-0033280,C.McCaffrey,rush,1,8.0,0.1292,0
2022,00-0033288,G.Kittle,target,1,10.0,3.3511,0
2022,00-0033280,C.McCaffrey,rush,1,1.0,1.114,0
2022,00-0032975,J.Williams,rush,1,2.0,-0.3662,0
2022,00-0032975,J.Williams,target,0,0.0,-0.2866,0
2022,00-0031260,L.Thomas,target,1,15.0,0.9878,0
2022,00-0037741,J.Dotson,target,1,9.0,-0.1606,0
2022,00-0035659,T.McLaurin,target,1,9.0,0.5895,0
2022,00-0033282,C.Samuel,target,1,11.0,0.0464,0
2022,00-0031260,L.Thomas,target,1,6.0,-1.4938,0
2022,00-0035500,G.Dortch,target,1,3.0,-0.3859,0
2022,00-0035662,M.Brown,target,1,17.0,2.9613,0
2022,00-0033553,J.Conner,rush,1,2.0,-0.449,0
2022,00-0037744,T.McBride,target,1,16.0,1.6531,0
2022,00-0033553,J.Conner,rush,1,1.0,-0.5948,0
2022,00-0037744,T.McBride,target,1,8.0,0.8032,0
2022,00-0033553,J.Conner,rush,1,4.0,0.8472,0
2022,00-0033553,J.Conner,rush,1,7.0,0.4512,0
2022,00-0033553,J.Conner,rush,1,5.0,0.2782,0
2022,00-0035662,M.Brown,target,1,9.0,0.7198,0
2022,00-0035500,G.Dortch,target,0,0.0,-0.6254,0
2022,00-0035500,G.Dortch,target,0,0.0,-0.7693,0
2022,00-0030578,C.Patterson,target,1,3.0,-0.4209,0
2022,00-0030578,C.Patterson,rush,1,3.0,-0.2587,0
2022,00-0037263,T.Allgeier,rush,1,-1.0,-0.7215,0
2022,00-0034854,K.Hodge,target,1,5.0,0.3368,0
2022,00-0037263,T.Allgeier,rush,1,5.0,0.6969,0
2022,00-0031585,M.Pruitt,target,1,5.0,-0.0254,0
2022,00-0038122,D.Ridder,rush,1,5.0,0.6053,0
2022,00-0037263,T.Allgeier,rush,1,2.0,-0.9395,0
2022,00-0030578,C.Patterson,target,1,-5.0,-0.6403,0
2022,00-0030578,C.Patterson,target,1,16.0,0.4724,0
2022,00-0037263,T.Allgeier,rush,1,9.0,1.8819,0
2022,00-0037238,D.London,target,0,0.0,-0.4353,0
2022,00-0037263,T.Allgeier,rush,1,5.0,-0.0392,0
2022,00-0037238,D.London,target,1,4.0,-0.456,0
2022,00-0037263,T.Allgeier,rush,1,14.0,2.4276,0
2022,00-0037263,T.Allgeier,rush,1,5.0,1.1024,0
2022,00-0035662,M.Brown,target,1,2.0,-0.5066,0
2022,00-0032688,R.Anderson,target,1,13.0,1.3295,0
2022,00-0033553,J.Conner,rush,1,6.0,0.3819,0
2022,00-0033553,J.Conner,rush,1,6.0,0.4769,0
2022,00-0035040,D.Blough,rush,1,3.0,-0.5719,0
2022,00-0033725,C.Clement,target,0,0.0,-1.7487,0
2022,00-0038122,D.Ridder,rush,1,0.0,-5.8952,1
2022,00-0033553,J.Conner,rush,1,4.0,0.0709,0
2022,00-0037744,T.McBride,target,1,4.0,1.5259,0
2022,00-0030578,C.Patterson,rush,1,3.0,-0.4774,0
2022,00-0037238,D.London,target,1,8.0,1.053,0
2022,00-0030578,C.Patterson,rush,1,-1.0,-0.8598,0
2022,00-0037263,T.Allgeier,target,1,12.0,1.5278,0
2022,00-0037238,D.London,target,1,13.0,0.6493,0
2022,00-0037263,T.Allgeier,rush,1,2.0,-0.5121,0
2022,00-0030578,C.Patterson,target,1,6.0,1.4235,0
2022,00-0031585,M.Pruitt,target,1,25.0,1.569,0
2022,00-0036950,A.Williams,rush,1,-2.0,-1.0354,0
2022,00-0038122,D.Ridder,rush,1,5.0,-0.0068,0
2022,00-0031585,M.Pruitt,target,1,5.0,-0.8074,0
2022,00-0037238,D.London,target,0,0.0,-3.3502,0
2022,00-0035662,M.Brown,target,1,3.0,-0.3036,0
2022,00-0037744,T.McBride,target,0,0.0,-0.5734,0
2022,00-0035500,G.Dortch,target,1,1.0,-0.9496,0
2022,00-0030578,C.Patterson,rush,1,5.0,1.3174,0
2022,00-0033553,J.Conner,rush,1,5.0,0.1666,0
2022,00-0035876,A.Baccellia,target,1,7.0,0.3564,0
2022,00-0033553,J.Conner,rush,1,8.0,0.4278,0
2022,00-0033553,J.Conner,target,1,6.0,0.4415,0
2022,00-0027942,A.Green,target,1,9.0,0.3972,0
2022,00-0033725,C.Clement,rush,1,4.0,-0.002,0
2022,00-0033553,J.Conner,target,1,13.0,0.551,0
2022,00-0035040,D.Blough,rush,1,4.0,-0.0646,0
2022,00-0037744,T.McBride,target,1,6.0,-0.1068,0
2022,00-0030578,C.Patterson,target,1,15.0,0.8817,0
2022,00-0037263,T.Allgeier,rush,1,0.0,-0.5025,0
2022,00-0033553,J.Conner,rush,1,3.0,-0.0754,0
2022,00-0037744,T.McBride,target,1,26.0,2.3253,0
2022,00-0033553,J.Conner,rush,1,1.0,-0.5449,0
2022,00-0033111,P.Cooper,rush,1,6.0,0.052,0
2022,00-0033725,C.Clement,rush,1,3.0,1.0393,0
2022,00-0035500,G.Dortch,target,0,0.0,-0.8667,0
2022,00-0033111,P.Cooper,rush,1,2.0,-0.3062,0
2022,00-0035500,G.Dortch,target,0,0.0,-0.7209,0
2022,00-0035876,A.Baccellia,target,0,0.0,-1.0847,0
2022,00-0030578,C.Patterson,rush,1,0.0,-0.5934,0
2022,00-0031868,D.Byrd,target,1,12.0,1.3531,0
2022,00-0030578,C.Patterson,target,0,0.0,-0.5613,0
2022,00-0037263,T.Allgeier,rush,1,4.0,-0.5478,0
2022,00-0037238,D.London,target,0,0.0,-1.5057,0
2022,00-0033553,J.Conner,rush,1,7.0,0.461,0
2022,00-0033553,J.Conner,rush,1,16.0,1.098,0
2022,00-0033553,J.Conner,rush,1,3.0,-0.3074,0
2022,00-0035662,M.Brown,target,1,11.0,1.2669,0
2022,00-0035500,G.Dortch,target,1,0.0,-0.4493,0
2022,00-0035500,G.Dortch,target,0,0.0,-0.6239,0
2022,00-0035500,G.Dortch,target,0,0.0,-1.1272,0
2022,00-0037263,T.Allgeier,rush,1,1.0,-0.5375,0
2022,00-0037263,T.Allgeier,rush,1,8.0,0.6743,0
2022,00-0037263,T.Allgeier,rush,1,-3.0,-2.483,0
2022,00-0035662,M.Brown,target,0,0.0,-0.6157,0
2022,00-0033553,J.Conner,target,1,12.0,1.389,0
2022,00-0033553,J.Conner,rush,1,1.0,-0.5892,0
2022,00-0035662,M.Brown,target,1,19.0,1.905,0
2022,00-0037744,T.McBride,target,0,0.0,-0.522,0
2022,00-0035500,G.Dortch,target,1,11.0,0.3226,0
2022,00-0033725,C.Clement,rush,1,0.0,-3.4959,0
2022,00-0031868,D.Byrd,target,0,0.0,-0.5323,0
2022,00-0037238,D.London,target,1,12.0,1.1431,0
2022,00-0030578,C.Patterson,rush,1,8.0,0.2532,0
2022,00-0030578,C.Patterson,rush,1,-1.0,-0.7474,0
2022,00-0037263,T.Allgeier,rush,1,17.0,1.8425,0
2022,00-0037263,T.Allgeier,rush,1,3.0,-0.3136,0
2022,00-0036950,A.Williams,target,1,2.0,-0.5083,0
2022,00-0030578,C.Patterson,target,0,0.0,-1.4228,0
2022,00-0035662,M.Brown,target,0,0.0,-0.5501,0
2022,00-0037744,T.McBride,target,1,14.0,1.3438,0
2022,00-0033725,C.Clement,rush,1,1.0,-0.4733,0
2022,00-0027942,A.Green,target,1,8.0,0.7943,0
2022,00-0033725,C.Clement,rush,1,8.0,0.7848,0
2022,00-0037744,T.McBride,target,0,0.0,-0.418,0
2022,00-0033725,C.Clement,rush,1,12.0,1.1121,0
2022,00-0035662,M.Brown,target,0,0.0,-0.5494,0
