season,week,game_id,team,opp,home,plays,yards,top_seconds,turnovers,points_for,points_against,win
2016,11,2016_11_JAX_DET,JAX,DET,0,62,285.0,1975,4,19,26,0
2016,11,2016_11_MIA_LA,LA,MIA,1,60,227.0,1879,1,10,14,0
2016,11,2016_11_MIA_LA,MIA,LA,0,57,240.0,1721,1,14,10,1
2016,11,2016_11_NE_SF,NE,SF,0,71,444.0,1757,0,30,17,1
2016,11,2016_11_NE_SF,SF,NE,1,62,299.0,1843,0,17,30,0
2016,11,2016_11_NO_CAR,CAR,NO,1,62,223.0,1665,0,23,20,1
2016,11,2016_11_NO_CAR,NO,CAR,0,72,371.0,1935,2,20,23,0
2016,11,2016_11_PHI_SEA,PHI,SEA,0,74,310.0,1866,2,15,26,0
2016,11,2016_11_PHI_SEA,SEA,PHI,1,63,439.0,1734,0,26,15,1
2016,11,2016_11_PIT_CLE,CLE,PIT,1,62,209.0,1562,2,9,24,0
2016,11,2016_11_PIT_CLE,PIT,CLE,0,65,315.0,2038,0,24,9,1
2016,11,2016_11_TB_KC,KC,TB,1,52,343.0,1482,2,17,19,0
2016,11,2016_11_TB_KC,TB,KC,0,74,442.0,2118,1,19,17,1
2016,11,2016_11_TEN_IND,IND,TEN,1,58,327.0,1739,1,24,17,1
2016,11,2016_11_TEN_IND,TEN,IND,0,70,351.0,1861,0,17,24,0
2016,12,2016_12_ARI_ATL,ARI,ATL,0,62,332.0,1538,1,19,38,0
2016,12,2016_12_ARI_ATL,ATL,ARI,1,67,360.0,2062,1,38,19,1
2016,12,2016_12_CAR_OAK,CAR,LV,0,58,358.0,1583,2,32,35,0
2016,12,2016_12_CAR_OAK,LV,CAR,1,72,368.0,2017,2,35,32,1
2016,12,2016_12_CIN_BAL,BAL,CIN,1,68,311.0,1877,1,19,14,1
2016,12,2016_12_CIN_BAL,CIN,BAL,0,71,325.0,1723,2,14,19,0
2016,12,2016_12_GB_PHI,GB,PHI,0,67,387.0,2123,0,27,13,1
2016,12,2016_12_GB_PHI,PHI,GB,1,58,292.0,1477,1,13,27,0
2016,12,2016_12_JAX_BUF,BUF,JAX,1,53,306.0,1585,0,28,21,1
2016,12,2016_12_JAX_BUF,JAX,BUF,0,65,301.0,2015,0,21,28,0
2016,12,2016_12_KC_DEN,DEN,KC,1,77,464.0,2239,0,27,30,0
2016,12,2016_12_KC_DEN,KC,DEN,0,77,275.0,2259,1,30,27,1
2016,12,2016_12_LA_NO,LA,NO,0,52,247.0,1444,2,21,49,0
2016,12,2016_12_LA_NO,NO,LA,1,71,555.0,2156,1,49,21,1
2016,12,2016_12_MIN_DET,DET,MIN,1,61,308.0,1709,0,16,13,1
2016,12,2016_12_MIN_DET,MIN,DET,0,53,306.0,1891,1,13,16,0
2016,12,2016_12_NE_NYJ,NE,NYJ,0,72,377.0,1836,0,22,17,1
2016,12,2016_12_NE_NYJ,NYJ,NE,1,56,333.0,1764,2,17,22,0
2016,12,2016_12_NYG_CLE,CLE,NYG,1,72,343.0,2031,4,13,27,0
2016,12,2016_12_NYG_CLE,NYG,CLE,0,55,296.0,1569,0,27,13,1
2016,12,2016_12_PIT_IND,IND,PIT,1,63,310.0,1905,2,7,28,0
2016,12,2016_12_PIT_IND,PIT,IND,0,50,369.0,1695,0,28,7,1
2016,12,2016_12_SD_HOU,HOU,LAC,1,65,353.0,1801,4,13,21,0
2016,12,2016_12_SD_HOU,LAC,HOU,0,49,302.0,1813,1,21,13,1
2016,12,2016_12_SEA_TB,SEA,TB,0,61,245.0,1581,3,5,14,0
2016,12,2016_12_SEA_TB,TB,SEA,1,63,338.0,2019,2,14,5,1
2016,12,2016_12_SF_MIA,MIA,SF,1,58,358.0,1832,0,31,24,1
2016,12,2016_12_SF_MIA,SF,MIA,0,73,475.0,1768,2,24,31,0
2016,12,2016_12_TEN_CHI,CHI,TEN,1,76,411.0,1835,2,21,27,0
2016,12,2016_12_TEN_CHI,TEN,CHI,0,52,375.0,2029,0,27,21,1
2016,12,2016_12_WAS_DAL,DAL,WAS,1,55,353.0,1596,0,31,26,1
2016,12,2016_12_WAS_DAL,WAS,DAL,0,73,505.0,2004,0,26,31,0
2016,13,2016_13_BUF_OAK,BUF,LV,0,69,382.0,1815,2,24,38,0
2016,13,2016_13_BUF_OAK,LV,BUF,1,68,401.0,1785,0,38,24,1
2016,13,2016_13_CAR_SEA,CAR,SEA,0,54,271.0,1559,2,7,40,0
2016,13,2016_13_CAR_SEA,SEA,CAR,1,71,534.0,2041,1,40,7,1
2016,13,2016_13_DAL_MIN,DAL,MIN,0,49,264.0,1603,3,17,15,1
2016,13,2016_13_DAL_MIN,MIN,DAL,1,70,318.0,1997,0,15,17,0
2016,13,2016_13_DEN_JAX,DEN,JAX,0,54,206.0,1526,0,20,10,1
2016,13,2016_13_DEN_JAX,JAX,DEN,1,81,333.0,2074,3,10,20,0
2016,13,2016_13_DET_NO,DET,NO,0,68,422.0,2212,0,28,13,1
2016,13,2016_13_DET_NO,NO,DET,1,57,369.0,1388,3,13,28,0
2016,13,2016_13_HOU_GB,GB,HOU,1,57,309.0,1709,1,21,13,1
2016,13,2016_13_HOU_GB,HOU,GB,0,64,310.0,1891,1,13,21,0
2016,13,2016_13_IND_NYJ,IND,NYJ,0,70,421.0,2304,1,41,10,1
2016,13,2016_13_IND_NYJ,NYJ,IND,1,52,250.0,1296,3,10,41,0
2016,13,2016_13_KC_ATL,ATL,KC,1,68,418.0,1912,1,28,29,0
2016,13,2016_13_KC_ATL,KC,ATL,0,48,389.0,1688,1,29,28,1
2016,13,2016_13_LA_NE,LA,NE,0,49,162.0,1323,2,10,26,0
2016,13,2016_13_LA_NE,NE,LA,1,75,402.0,2302,0,26,10,1
2016,13,2016_13_MIA_BAL,BAL,MIA,1,70,496.0,1754,2,38,6,1
2016,13,2016_13_MIA_BAL,MIA,BAL,0,59,277.0,1846,3,6,38,0
2016,13,2016_13_NYG_PIT,NYG,PIT,0,55,234.0,1552,2,14,24,0
2016,13,2016_13_NYG_PIT,PIT,NYG,1,70,389.0,2048,2,24,14,1
2016,13,2016_13_PHI_CIN,CIN,PHI,1,64,412.0,1682,2,32,14,1
2016,13,2016_13_PHI_CIN,PHI,CIN,0,80,359.0,1918,3,14,32,0
2016,13,2016_13_SF_CHI,CHI,SF,1,59,326.0,1878,1,26,6,1
2016,13,2016_13_SF_CHI,SF,CHI,0,55,147.0,1722,0,6,26,0
2016,13,2016_13_TB_SD,LAC,TB,1,53,330.0,1699,2,21,28,0
2016,13,2016_13_TB_SD,TB,LAC,0,62,351.0,1901,1,28,21,1
2016,13,2016_13_WAS_ARI,ARI,WAS,1,72,369.0,2026,0,31,23,1
2016,13,2016_13_WAS_ARI,WAS,ARI,0,57,333.0,1574,2,23,31,0
2016,14,2016_14_ARI_MIA,ARI,MIA,0,64,302.0,1796,5,23,26,0
2016,14,2016_14_ARI_MIA,MIA,ARI,1,57,314.0,1804,2,26,23,1
2016,14,2016_14_ATL_LA,ATL,LA,0,57,286.0,1893,0,42,14,1
2016,14,2016_14_ATL_LA,LA,ATL,1,67,312.0,1777,5,14,42,0
2016,14,2016_14_BAL_NE,BAL,NE,0,68,348.0,1846,2,23,30,0
2016,14,2016_14_BAL_NE,NE,BAL,1,65,496.0,1754,2,30,23,1
2016,14,2016_14_CHI_DET,CHI,DET,0,50,296.0,1543,0,17,20,0
2016,14,2016_14_CHI_DET,DET,CHI,1,66,323.0,2057,2,20,17,1
2016,14,2016_14_CIN_CLE,CIN,CLE,0,70,360.0,2093,0,23,10,1
2016,14,2016_14_CIN_CLE,CLE,CIN,1,53,254.0,1507,1,10,23,0
2016,14,2016_14_DAL_NYG,DAL,NYG,0,65,260.0,1748,3,7,10,0
2016,14,2016_14_DAL_NYG,NYG,DAL,1,64,260.0,1852,3,10,7,1
2016,14,2016_14_DEN_TEN,DEN,TEN,0,64,348.0,1653,2,10,13,0
2016,14,2016_14_DEN_TEN,TEN,DEN,1,65,253.0,1947,0,13,10,1
2016,14,2016_14_HOU_IND,HOU,IND,0,67,316.0,2165,1,22,17,1
2016,14,2016_14_HOU_IND,IND,HOU,1,61,348.0,1435,3,17,22,0
2016,14,2016_14_MIN_JAX,JAX,MIN,1,65,315.0,1733,0,16,25,0
2016,14,2016_14_MIN_JAX,MIN,JAX,0,63,377.0,1867,1,25,16,1
2016,14,2016_14_NO_TB,NO,TB,0,58,294.0,1605,3,11,16,0
2016,14,2016_14_NO_TB,TB,NO,1,63,270.0,1995,0,16,11,1
2016,14,2016_14_NYJ_SF,NYJ,SF,0,82,406.0,2515,1,23,17,1
2016,14,2016_14_NYJ_SF,SF,NYJ,1,55,364.0,1470,0,17,23,0
2016,14,2016_14_OAK_KC,KC,LV,1,54,323.0,1695,2,21,13,1
2016,14,2016_14_OAK_KC,LV,KC,0,73,244.0,1905,1,13,21,0
2016,14,2016_14_PIT_BUF,BUF,PIT,1,48,275.0,1279,1,20,27,0
2016,14,2016_14_PIT_BUF,PIT,BUF,0,73,460.0,2321,3,27,20,1
2016,14,2016_14_SD_CAR,CAR,LAC,1,67,272.0,1957,1,28,16,1
2016,14,2016_14_SD_CAR,LAC,CAR,0,65,278.0,1643,5,16,28,0
2016,14,2016_14_SEA_GB,GB,SEA,1,56,330.0,1690,0,38,10,1
2016,14,2016_14_SEA_GB,SEA,GB,0,68,354.0,1910,6,10,38,0
2016,14,2016_14_WAS_PHI,PHI,WAS,1,77,383.0,2198,2,22,27,0
2016,14,2016_14_WAS_PHI,WAS,PHI,0,47,334.0,1402,1,27,22,1
2016,15,2016_15_CAR_WAS,CAR,WAS,0,72,438.0,2079,0,26,15,1
2016,15,2016_15_CAR_WAS,WAS,CAR,1,61,335.0,1521,3,15,26,0
2016,15,2016_15_CLE_BUF,BUF,CLE,1,66,451.0,2059,0,33,13,1
2016,15,2016_15_CLE_BUF,CLE,BUF,0,54,269.0,1541,0,13,33,0
2016,15,2016_15_DET_NYG,DET,NYG,0,59,324.0,1784,2,6,17,0
2016,15,2016_15_DET_NYG,NYG,DET,1,62,300.0,1816,0,17,6,1
2016,15,2016_15_GB_CHI,CHI,GB,1,63,449.0,1633,4,27,30,0
2016,15,2016_15_GB_CHI,GB,CHI,0,58,451.0,1967,0,30,27,1
2016,15,2016_15_IND_MIN,IND,MIN,0,68,411.0,2222,0,34,6,1
2016,15,2016_15_IND_MIN,MIN,IND,1,56,282.0,1378,3,6,34,0
2016,15,2016_15_JAX_HOU,HOU,JAX,1,78,387.0,2202,2,21,20,1
2016,15,2016_15_JAX_HOU,JAX,HOU,0,50,150.0,1398,1,20,21,0
2016,15,2016_15_LA_SEA,LA,SEA,0,56,183.0,1649,0,3,24,0
2016,15,2016_15_LA_SEA,SEA,LA,1,58,299.0,1951,1,24,3,1
2016,15,2016_15_MIA_NYJ,MIA,NYJ,0,46,303.0,1648,1,34,13,1
2016,15,2016_15_MIA_NYJ,NYJ,MIA,1,72,360.0,1952,4,13,34,0
2016,15,2016_15_NE_DEN,DEN,NE,1,61,309.0,1584,2,3,16,0
2016,15,2016_15_NE_DEN,NE,DEN,0,73,313.0,2016,1,16,3,1
2016,15,2016_15_NO_ARI,ARI,NO,1,56,425.0,1367,2,41,48,0
2016,15,2016_15_NO_ARI,NO,ARI,0,83,488.0,2233,1,48,41,1
2016,15,2016_15_OAK_SD,LAC,LV,1,55,263.0,1663,2,16,19,0
2016,15,2016_15_OAK_SD,LV,LAC,0,61,345.0,1937,2,19,16,1
2016,15,2016_15_PHI_BAL,BAL,PHI,1,57,340.0,1402,2,27,26,1
2016,15,2016_15_PHI_BAL,PHI,BAL,0,83,330.0,2198,1,26,27,0
2016,15,2016_15_PIT_CIN,CIN,PIT,1,56,222.0,1648,1,20,24,0
2016,15,2016_15_PIT_CIN,PIT,CIN,0,67,382.0,1952,0,24,20,1
2016,15,2016_15_SF_ATL,ATL,SF,1,66,550.0,2161,1,41,13,1
2016,15,2016_15_SF_ATL,SF,ATL,0,55,272.0,1439,1,13,41,0
2016,15,2016_15_TB_DAL,DAL,TB,1,71,449.0,2164,1,26,20,1
2016,15,2016_15_TB_DAL,TB,DAL,0,59,276.0,1436,4,20,26,0
2016,15,2016_15_TEN_KC,KC,TEN,1,57,316.0,1765,1,17,19,0
2016,15,2016_15_TEN_KC,TEN,KC,0,64,389.0,1835,3,19,17,1
2016,16,2016_16_ARI_SEA,ARI,SEA,0,57,370.0,1578,1,34,31,1
2016,16,2016_16_ARI_SEA,SEA,ARI,1,79,393.0,2022,1,31,34,0
2016,16,2016_16_ATL_CAR,ATL,CAR,0,61,408.0,1965,0,33,16,1
2016,16,2016_16_ATL_CAR,CAR,ATL,1,68,302.0,1635,2,16,33,0
2016,16,2016_16_BAL_PIT,BAL,PIT,0,73,370.0,2077,1,27,31,0
2016,16,2016_16_BAL_PIT,PIT,BAL,1,55,406.0,1523,2,31,27,1
2016,16,2016_16_CIN_HOU,CIN,HOU,0,63,294.0,1734,1,10,12,0
2016,16,2016_16_CIN_HOU,HOU,CIN,1,57,250.0,1866,0,12,10,1
2016,16,2016_16_DEN_KC,DEN,KC,0,57,246.0,1319,3,10,33,0
2016,16,2016_16_DEN_KC,KC,DEN,1,74,484.0,2281,1,33,10,1
2016,16,2016_16_DET_DAL,DAL,DET,1,52,375.0,1757,0,42,21,1
2016,16,2016_16_DET_DAL,DET,DAL,0,70,319.0,1843,2,21,42,0
2016,16,2016_16_IND_OAK,IND,LV,0,54,392.0,1435,3,25,33,0
2016,16,2016_16_IND_OAK,LV,IND,1,72,463.0,2165,0,33,25,1
2016,16,2016_16_MIA_BUF,BUF,MIA,1,90,589.0,2433,0,31,34,0
2016,16,2016_16_MIA_BUF,MIA,BUF,0,68,494.0,2020,1,34,31,1
2016,16,2016_16_MIN_GB,GB,MIN,1,58,348.0,1771,0,38,25,1
2016,16,2016_16_MIN_GB,MIN,GB,0,75,446.0,1861,2,25,38,0
2016,16,2016_16_NYG_PHI,NYG,PHI,0,88,470.0,2044,3,19,24,0
2016,16,2016_16_NYG_PHI,PHI,NYG,1,55,286.0,1556,1,24,19,1
2016,16,2016_16_NYJ_NE,NE,NYJ,1,70,325.0,2083,0,41,3,1
2016,16,2016_16_NYJ_NE,NYJ,NE,0,55,239.0,1517,4,3,41,0
2016,16,2016_16_SD_CLE,CLE,LAC,1,66,251.0,1949,0,20,17,1
2016,16,2016_16_SD_CLE,LAC,CLE,0,65,356.0,1651,1,17,20,0
2016,16,2016_16_SF_LA,LA,SF,1,57,177.0,1737,2,21,22,0
2016,16,2016_16_SF_LA,SF,LA,0,70,323.0,1863,2,22,21,1
2016,16,2016_16_TB_NO,NO,TB,1,68,419.0,1896,0,31,24,1
2016,16,2016_16_TB_NO,TB,NO,0,58,349.0,1704,2,24,31,0
2016,16,2016_16_TEN_JAX,JAX,TEN,1,69,415.0,1951,1,38,17,1
2016,16,2016_16_TEN_JAX,TEN,JAX,0,67,263.0,1649,1,17,38,0
2016,16,2016_16_WAS_CHI,CHI,WAS,1,67,458.0,1645,5,21,41,0
2016,16,2016_16_WAS_CHI,WAS,CHI,0,64,478.0,1955,0,41,21,1
2016,17,2016_17_ARI_LA,ARI,LA,0,67,344.0,1678,2,44,6,1
2016,17,2016_17_ARI_LA,LA,ARI,1,57,123.0,1922,3,6,44,0
2016,17,2016_17_BAL_CIN,BAL,CIN,0,70,335.0,1758,2,10,27,0
2016,17,2016_17_BAL_CIN,CIN,BAL,1,67,371.0,1842,0,27,10,1
2016,17,2016_17_BUF_NYJ,BUF,NYJ,0,62,230.0,1713,3,10,30,0
2016,17,2016_17_BUF_NYJ,NYJ,BUF,1,61,329.0,1887,0,30,10,1
2016,17,2016_17_CAR_TB,CAR,TB,0,68,335.0,1944,3,16,17,0
2016,17,2016_17_CAR_TB,TB,CAR,1,63,300.0,1656,2,17,16,1
2016,17,2016_17_CHI_MIN,CHI,MIN,0,59,323.0,1788,4,10,38,0
2016,17,2016_17_CHI_MIN,MIN,CHI,1,62,374.0,1812,2,38,10,1
2016,17,2016_17_CLE_PIT,CLE,PIT,0,77,437.0,2334,3,24,27,0
2016,17,2016_17_CLE_PIT,PIT,CLE,1,69,312.0,1989,2,27,24,1
2016,17,2016_17_DAL_PHI,DAL,PHI,0,53,195.0,1458,2,13,27,0
2016,17,2016_17_DAL_PHI,PHI,DAL,1,75,346.0,2142,0,27,13,1
2016,17,2016_17_GB_DET,DET,GB,1,64,408.0,1551,1,24,31,0
2016,17,2016_17_GB_DET,GB,DET,0,72,450.0,2049,0,31,24,1
2016,17,2016_17_HOU_TEN,HOU,TEN,0,74,289.0,1748,1,17,24,0
2016,17,2016_17_HOU_TEN,TEN,HOU,1,59,236.0,1852,1,24,17,1
2016,17,2016_17_JAX_IND,IND,JAX,1,66,384.0,1824,2,24,20,1
2016,17,2016_17_JAX_IND,JAX,IND,0,71,470.0,1776,2,20,24,0
2016,17,2016_17_KC_SD,KC,LAC,0,60,365.0,1848,1,37,27,1
2016,17,2016_17_KC_SD,LAC,KC,1,64,398.0,1752,2,27,37,0
2016,17,2016_17_NE_MIA,MIA,NE,1,57,280.0,1718,2,14,35,0
2016,17,2016_17_NE_MIA,NE,MIA,0,63,396.0,1882,0,35,14,1
2016,17,2016_17_NO_ATL,ATL,NO,1,59,465.0,1913,0,38,32,1
2016,17,2016_17_NO_ATL,NO,ATL,0,77,473.0,1815,1,32,38,0
2016,17,2016_17_NYG_WAS,NYG,WAS,0,69,332.0,2152,0,19,10,1
2016,17,2016_17_NYG_WAS,WAS,NYG,1,54,284.0,1448,3,10,19,0
2016,17,2016_17_OAK_DEN,DEN,LV,1,67,349.0,2125,1,24,6,1
2016,17,2016_17_OAK_DEN,LV,DEN,0,51,221.0,1475,3,6,24,0
2016,17,2016_17_SEA_SF,SEA,SF,0,65,376.0,1774,0,25,23,1
2016,17,2016_17_SEA_SF,SF,SEA,1,58,253.0,1826,2,23,25,0
2017,1,2017_01_ARI_DET,ARI,DET,0,68,308.0,1600,4,23,35,0
2017,1,2017_01_ARI_DET,DET,ARI,1,72,367.0,2000,1,35,23,1
2017,1,2017_01_ATL_CHI,ATL,CHI,0,55,372.0,1834,0,23,17,1
2017,1,2017_01_ATL_CHI,CHI,ATL,1,63,301.0,1766,0,17,23,0
2017,1,2017_01_BAL_CIN,BAL,CIN,0,60,268.0,2040,1,20,0,1
2017,1,2017_01_BAL_CIN,CIN,BAL,1,58,221.0,1560,5,0,20,0
2017,1,2017_01_CAR_SF,CAR,SF,0,63,287.0,2061,2,23,3,1
2017,1,2017_01_CAR_SF,SF,CAR,1,54,217.0,1539,2,3,23,0
2017,1,2017_01_IND_LA,IND,LA,0,49,225.0,1535,4,9,46,0
2017,1,2017_01_IND_LA,LA,IND,1,64,373.0,2065,0,46,9,1
2017,1,2017_01_JAX_HOU,HOU,JAX,1,69,203.0,1795,4,7,29,0
2017,1,2017_01_JAX_HOU,JAX,HOU,0,60,280.0,1805,0,29,7,1
2017,1,2017_01_KC_NE,KC,NE,0,65,537.0,1814,1,42,27,1
2017,1,2017_01_KC_NE,NE,KC,1,74,371.0,1786,0,27,42,0
2017,1,2017_01_LAC_DEN,DEN,LAC,1,68,321.0,2053,2,24,21,1
2017,1,2017_01_LAC_DEN,LAC,DEN,0,56,249.0,1547,1,21,24,0
2017,1,2017_01_NO_MIN,MIN,NO,1,63,470.0,1876,0,29,19,1
2017,1,2017_01_NO_MIN,NO,MIN,0,59,344.0,1724,0,19,29,0
2017,1,2017_01_NYG_DAL,DAL,NYG,1,71,392.0,2054,0,19,3,1
2017,1,2017_01_NYG_DAL,NYG,DAL,0,53,233.0,1546,1,3,19,0
2017,1,2017_01_NYJ_BUF,BUF,NYJ,1,72,408.0,1984,1,21,12,1
2017,1,2017_01_NYJ_BUF,NYJ,BUF,0,56,214.0,1616,2,12,21,0
2017,1,2017_01_OAK_TEN,LV,TEN,0,63,359.0,1899,0,26,16,1
2017,1,2017_01_OAK_TEN,TEN,LV,1,63,350.0,1701,0,16,26,0
2017,1,2017_01_PHI_WAS,PHI,WAS,0,66,358.0,2056,3,30,17,1
2017,1,2017_01_PHI_WAS,WAS,PHI,1,61,264.0,1544,3,17,30,0
2017,1,2017_01_PIT_CLE,CLE,PIT,1,63,239.0,1870,1,18,21,0
2017,1,2017_01_PIT_CLE,PIT,CLE,0,54,290.0,1730,1,21,18,1
2017,1,2017_01_SEA_GB,GB,SEA,1,74,370.0,2353,1,17,9,1
2017,1,2017_01_SEA_GB,SEA,GB,0,48,225.0,1247,1,9,17,0
2017,2,2017_02_ARI_IND,ARI,IND,0,65,389.0,1729,1,16,13,1
2017,2,2017_02_ARI_IND,IND,ARI,1,70,266.0,1989,1,13,16,0
2017,2,2017_02_BUF_CAR,BUF,CAR,0,51,176.0,1267,0,3,9,0
2017,2,2017_02_BUF_CAR,CAR,BUF,1,66,255.0,2333,0,9,3,1
2017,2,2017_02_CHI_TB,CHI,TB,0,62,310.0,1609,3,7,29,0
2017,2,2017_02_CHI_TB,TB,CHI,1,67,311.0,1991,2,29,7,1
2017,2,2017_02_CLE_BAL,BAL,CLE,1,68,337.0,2004,2,24,10,1
2017,2,2017_02_CLE_BAL,CLE,BAL,0,66,386.0,1596,5,10,24,0
2017,2,2017_02_DAL_DEN,DAL,DEN,0,66,268.0,1570,2,17,42,0
2017,2,2017_02_DAL_DEN,DEN,DAL,1,73,380.0,2030,2,42,17,1
2017,2,2017_02_DET_NYG,DET,NYG,0,56,257.0,1967,1,24,10,1
2017,2,2017_02_DET_NYG,NYG,DET,1,55,270.0,1633,1,10,24,0
2017,2,2017_02_GB_ATL,ATL,GB,1,58,364.0,1717,0,34,23,1
2017,2,2017_02_GB_ATL,GB,ATL,0,69,367.0,1883,2,23,34,0
2017,2,2017_02_HOU_CIN,CIN,HOU,1,62,295.0,1665,1,9,13,0
2017,2,2017_02_HOU_CIN,HOU,CIN,0,62,266.0,1935,0,13,9,1
2017,2,2017_02_MIA_LAC,LAC,MIA,1,54,367.0,1598,0,17,19,0
2017,2,2017_02_MIA_LAC,MIA,LAC,0,68,336.0,2002,0,19,17,1
2017,2,2017_02_MIN_PIT,MIN,PIT,0,60,237.0,1538,1,9,26,0
2017,2,2017_02_MIN_PIT,PIT,MIN,1,69,335.0,2062,0,26,9,1
2017,2,2017_02_NE_NO,NE,NO,0,72,555.0,2106,0,36,20,1
2017,2,2017_02_NE_NO,NO,NE,1,63,429.0,1494,0,20,36,0
2017,2,2017_02_NYJ_OAK,LV,NYJ,1,55,410.0,1862,1,45,20,1
2017,2,2017_02_NYJ_OAK,NYJ,LV,0,53,271.0,1738,1,20,45,0
2017,2,2017_02_PHI_KC,KC,PHI,1,51,344.0,1759,1,27,20,1
2017,2,2017_02_PHI_KC,PHI,KC,0,69,406.0,1849,1,20,27,0
2017,2,2017_02_SF_SEA,SEA,SF,1,79,312.0,2218,0,12,9,1
2017,2,2017_02_SF_SEA,SF,SEA,0,48,248.0,1382,1,9,12,0
2017,2,2017_02_TEN_JAX,JAX,TEN,1,62,310.0,1754,3,16,37,0
2017,2,2017_02_TEN_JAX,TEN,JAX,0,64,390.0,1846,1,37,16,1
2017,2,2017_02_WAS_LA,LA,WAS,1,49,332.0,1421,2,20,27,0
2017,2,2017_02_WAS_LA,WAS,LA,0,68,385.0,2179,0,27,20,1
2017,3,2017_03_ATL_DET,ATL,DET,0,65,428.0,1955,3,30,26,1
2017,3,2017_03_ATL_DET,DET,ATL,1,66,324.0,1645,0,26,30,0
2017,3,2017_03_BAL_JAX,BAL,JAX,0,54,186.0,1557,3,7,44,0
2017,3,2017_03_BAL_JAX,JAX,BAL,1,68,410.0,2043,0,44,7,1
2017,3,2017_03_CIN_GB,CIN,GB,0,60,301.0,2057,0,24,27,0
2017,3,2017_03_CIN_GB,GB,CIN,1,65,344.0,1761,2,27,24,1
2017,3,2017_03_CLE_IND,CLE,IND,0,69,346.0,1593,3,28,31,0
2017,3,2017_03_CLE_IND,IND,CLE,1,63,335.0,2007,1,31,28,1
2017,3,2017_03_DAL_ARI,ARI,DAL,1,75,332.0,2175,0,17,28,0
2017,3,2017_03_DAL_ARI,DAL,ARI,0,45,273.0,1425,0,28,17,1
2017,3,2017_03_DEN_BUF,BUF,DEN,1,63,272.0,1826,0,26,16,1
2017,3,2017_03_DEN_BUF,DEN,BUF,0,66,366.0,1774,2,16,26,0
2017,3,2017_03_HOU_NE,HOU,NE,0,67,417.0,2018,2,33,36,0
2017,3,2017_03_HOU_NE,NE,HOU,1,61,398.0,1582,1,36,33,1
2017,3,2017_03_KC_LAC,KC,LAC,0,51,311.0,1826,0,24,10,1
2017,3,2017_03_KC_LAC,LAC,KC,1,68,330.0,1774,3,10,24,0
2017,3,2017_03_LA_SF,LA,SF,0,60,418.0,1812,1,41,39,1
2017,3,2017_03_LA_SF,SF,LA,1,75,421.0,1817,3,39,41,0
2017,3,2017_03_MIA_NYJ,MIA,NYJ,0,63,225.0,1432,2,6,20,0
2017,3,2017_03_MIA_NYJ,NYJ,MIA,1,59,336.0,2168,1,20,6,1
2017,3,2017_03_NO_CAR,CAR,NO,1,59,288.0,1731,3,13,34,0
2017,3,2017_03_NO_CAR,NO,CAR,0,57,362.0,1869,0,34,13,1
2017,3,2017_03_NYG_PHI,NYG,PHI,0,64,415.0,1348,2,24,27,0
2017,3,2017_03_NYG_PHI,PHI,NYG,1,73,354.0,2252,1,27,24,1
2017,3,2017_03_OAK_WAS,LV,WAS,0,48,128.0,1314,4,10,27,0
2017,3,2017_03_OAK_WAS,WAS,LV,1,65,472.0,2286,1,27,10,1
2017,3,2017_03_PIT_CHI,CHI,PIT,1,62,306.0,2039,3,23,17,1
2017,3,2017_03_PIT_CHI,PIT,CHI,0,59,282.0,1654,1,17,23,0
2017,3,2017_03_SEA_TEN,SEA,TEN,0,73,433.0,1639,0,27,33,0
2017,3,2017_03_SEA_TEN,TEN,SEA,1,67,420.0,1961,0,33,27,1
2017,3,2017_03_TB_MIN,MIN,TB,1,70,494.0,2266,0,34,17,1
2017,3,2017_03_TB_MIN,TB,MIN,0,51,342.0,1334,3,17,34,0
2017,4,2017_04_BUF_ATL,ATL,BUF,1,72,389.0,1875,3,17,23,0
2017,4,2017_04_BUF_ATL,BUF,ATL,0,59,281.0,1725,0,23,17,1
2017,4,2017_04_CAR_NE,CAR,NE,0,60,444.0,1733,2,33,30,1
2017,4,2017_04_CAR_NE,NE,CAR,1,67,373.0,1867,0,30,33,0
2017,4,2017_04_CHI_GB,CHI,GB,0,64,308.0,1911,4,14,35,0
2017,4,2017_04_CHI_GB,GB,CHI,1,53,260.0,1689,0,35,14,1
2017,4,2017_04_CIN_CLE,CIN,CLE,0,63,350.0,2102,1,31,7,1
2017,4,2017_04_CIN_CLE,CLE,CIN,1,61,215.0,1498,1,7,31,0
2017,4,2017_04_DET_MIN,DET,MIN,0,69,253.0,2187,0,14,7,1
2017,4,2017_04_DET_MIN,MIN,DET,1,54,284.0,1413,3,7,14,0
2017,4,2017_04_IND_SEA,IND,SEA,0,58,237.0,1668,2,18,46,0
2017,4,2017_04_IND_SEA,SEA,IND,1,63,479.0,1932,2,46,18,1
2017,4,2017_04_JAX_NYJ,JAX,NYJ,0,75,311.0,2108,1,20,23,0
2017,4,2017_04_JAX_NYJ,NYJ,JAX,1,69,471.0,2064,2,23,20,1
2017,4,2017_04_LA_DAL,DAL,LA,1,66,440.0,1768,1,30,35,0
2017,4,2017_04_LA_DAL,LA,DAL,0,68,412.0,1832,1,35,30,1
2017,4,2017_04_NO_MIA,MIA,NO,1,47,186.0,1532,1,0,20,0
2017,4,2017_04_NO_MIA,NO,MIA,0,70,347.0,2068,0,20,0,1
2017,4,2017_04_NYG_TB,NYG,TB,0,77,379.0,2053,0,23,25,0
